left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6649811267852783, 0.32720503211021423, 0.050976499915122986]","[0.6503664255142212, 0.31536924839019775, 0.03858134150505066]","[0.632834792137146, 0.31323593854904175, 0.034005723893642426]","[0.6148816347122192, 0.32345134019851685, 0.03645463287830353]","[0.6329585313796997, 0.3321869969367981, 0.03223729878664017]","[0.651980459690094, 0.3329671025276184, 0.03704502806067467]","[0.5459886193275452, 0.3268352746963501, 0.0291083175688982]","[0.526961624622345, 0.3184320032596588, 0.023608935996890068]","[0.509232759475708, 0.32277366518974304, 0.024723581969738007]","[0.493856817483902, 0.3366796374320984, 0.03481481596827507]","[0.5086551904678345, 0.3409821093082428, 0.023563891649246216]","[0.5283056497573853, 0.33787041902542114, 0.02201678603887558]","[0.5086551904678345, 0.3409821093082428, 0.023563891649246216]","[0.5408235192298889, 0.532243549823761, -0.028991803526878357]","[0.5777049660682678, 0.5097821354866028, -0.04469381645321846]","[0.6027211546897888, 0.5073603987693787, -0.04210914298892021]","[0.6356982588768005, 0.5224204659461975, -0.020135657861828804]","[0.6029782891273499, 0.5102002024650574, -0.04527435824275017]","[0.5778389573097229, 0.5125366449356079, -0.04813183471560478]","[0.5758047103881836, 0.14437371492385864, 0.05071471258997917]","[0.5933354496955872, 0.6960293650627136, -0.05569231137633324]"
"[0.6669378280639648, 0.3273637294769287, 0.05149746686220169]","[0.6524115800857544, 0.3154548406600952, 0.03905868902802467]","[0.634876549243927, 0.31328514218330383, 0.03437012434005737]","[0.6169184446334839, 0.32370245456695557, 0.03669839724898338]","[0.6350120902061462, 0.3324579894542694, 0.032566800713539124]","[0.6540035009384155, 0.33318841457366943, 0.03748951479792595]","[0.5483541488647461, 0.32674887776374817, 0.028911100700497627]","[0.5292701721191406, 0.31794095039367676, 0.02330770716071129]","[0.511511504650116, 0.32226547598838806, 0.024307265877723694]","[0.49612241983413696, 0.33620399236679077, 0.03429814428091049]","[0.5109611749649048, 0.34072789549827576, 0.02315654046833515]","[0.5306117534637451, 0.3377181887626648, 0.02172347530722618]","[0.5109611749649048, 0.34072789549827576, 0.02315654046833515]","[0.5434814691543579, 0.5329682230949402, -0.029430577531456947]","[0.5802707076072693, 0.5102397203445435, -0.044900864362716675]","[0.6050775051116943, 0.5078042149543762, -0.04217242822051048]","[0.637736976146698, 0.5230792164802551, -0.02005426213145256]","[0.6054171323776245, 0.5112120509147644, -0.04527118802070618]","[0.5803899765014648, 0.513578474521637, -0.04829064756631851]","[0.5780644416809082, 0.14493155479431152, 0.05077747255563736]","[0.5959386229515076, 0.6965909600257874, -0.055466387420892715]"
"[0.6678821444511414, 0.32862311601638794, 0.05125167965888977]","[0.6533975601196289, 0.3163983225822449, 0.0388064831495285]","[0.6357993483543396, 0.3141283392906189, 0.03411535918712616]","[0.6178154349327087, 0.32473766803741455, 0.03644495829939842]","[0.635929524898529, 0.3336837887763977, 0.03233097866177559]","[0.6549214124679565, 0.3345329761505127, 0.03723848983645439]","[0.5490974187850952, 0.32725071907043457, 0.028667572885751724]","[0.530095636844635, 0.3180057406425476, 0.023100435733795166]","[0.5122798681259155, 0.3220950663089752, 0.024116454645991325]","[0.4968861937522888, 0.3360801339149475, 0.034101855009794235]","[0.5117166638374329, 0.3408783972263336, 0.02293568290770054]","[0.53136146068573, 0.338081419467926, 0.02150307223200798]","[0.5117166638374329, 0.3408783972263336, 0.02293568290770054]","[0.5440332889556885, 0.5332894325256348, -0.029188478365540504]","[0.5807331204414368, 0.5110692977905273, -0.044646769762039185]","[0.605508029460907, 0.5088626146316528, -0.04193643480539322]","[0.6380128860473633, 0.5242696404457092, -0.019873954355716705]","[0.6057978272438049, 0.5122337341308594, -0.045023709535598755]","[0.5808579325675964, 0.5143589973449707, -0.048008713871240616]","[0.5793052315711975, 0.1445329487323761, 0.050209857523441315]","[0.5957303047180176, 0.6969412565231323, -0.05498867481946945]"
"[0.6695410013198853, 0.3291829526424408, 0.05094735696911812]","[0.6550828218460083, 0.31694191694259644, 0.03843967989087105]","[0.6374335289001465, 0.31464883685112, 0.03372039645910263]","[0.6193721294403076, 0.32509592175483704, 0.03607398644089699]","[0.6374862194061279, 0.3341802954673767, 0.03200555220246315]","[0.6565377116203308, 0.3351458013057709, 0.03693505749106407]","[0.5506458282470703, 0.3269304931163788, 0.02825991064310074]","[0.5316564440727234, 0.3175853490829468, 0.022616514936089516]","[0.5138301253318787, 0.321466863155365, 0.023650774732232094]","[0.49836450815200806, 0.3350967764854431, 0.033702950924634933]","[0.5131494402885437, 0.33999502658843994, 0.022550638765096664]","[0.5328248143196106, 0.33748602867126465, 0.021113261580467224]","[0.5131494402885437, 0.33999502658843994, 0.022550638765096664]","[0.5439087748527527, 0.5323594808578491, -0.02852736972272396]","[0.5809846520423889, 0.511107325553894, -0.044286713004112244]","[0.6060030460357666, 0.5092807412147522, -0.041544441133737564]","[0.6387450098991394, 0.5248344540596008, -0.019169121980667114]","[0.6062175035476685, 0.5126379728317261, -0.044657252728939056]","[0.5810704827308655, 0.5144079923629761, -0.047671083360910416]","[0.5813406109809875, 0.1442575752735138, 0.049006711691617966]","[0.5956758260726929, 0.6970410346984863, -0.05414212495088577]"
"[0.6710454225540161, 0.329689621925354, 0.05092743784189224]","[0.6565241813659668, 0.31745946407318115, 0.03839348629117012]","[0.6388680338859558, 0.3151535391807556, 0.033660322427749634]","[0.6208246350288391, 0.32535189390182495, 0.03603050857782364]","[0.6388723254203796, 0.33454301953315735, 0.03196992725133896]","[0.6579726338386536, 0.3356461822986603, 0.036919884383678436]","[0.5519677400588989, 0.3269033432006836, 0.028169741854071617]","[0.5329919457435608, 0.3176581561565399, 0.02250429429113865]","[0.5151673555374146, 0.3214322626590729, 0.02353888377547264]","[0.49960243701934814, 0.3348720967769623, 0.03361731767654419]","[0.5144227743148804, 0.3398502469062805, 0.022464178502559662]","[0.534153163433075, 0.3373972773551941, 0.021031411364674568]","[0.5144227743148804, 0.3398502469062805, 0.022464178502559662]","[0.5440972447395325, 0.5308055877685547, -0.028219256550073624]","[0.5816071033477783, 0.5102266073226929, -0.04423326253890991]","[0.607017457485199, 0.5085594058036804, -0.04147001728415489]","[0.6400517225265503, 0.5239413976669312, -0.018779728561639786]","[0.6071730852127075, 0.5117581486701965, -0.04465346783399582]","[0.5817499160766602, 0.5133927464485168, -0.04768311604857445]","[0.5831233263015747, 0.14440441131591797, 0.048757221549749374]","[0.5962454080581665, 0.6964879035949707, -0.05419052392244339]"
"[0.6720843315124512, 0.32995229959487915, 0.05121397227048874]","[0.6575055122375488, 0.31778374314308167, 0.03871453180909157]","[0.6398492455482483, 0.31549105048179626, 0.03399083763360977]","[0.6218215823173523, 0.32546722888946533, 0.036333829164505005]","[0.6398346424102783, 0.3346713185310364, 0.032247137278318405]","[0.6589794754981995, 0.33585289120674133, 0.037197187542915344]","[0.5527424812316895, 0.3270301818847656, 0.02848067693412304]","[0.5337219834327698, 0.3179996907711029, 0.02284090407192707]","[0.5159074664115906, 0.3217775821685791, 0.02386816032230854]","[0.5002617835998535, 0.33515140414237976, 0.03393116220831871]","[0.5151389837265015, 0.3400564193725586, 0.022762009873986244]","[0.5349079370498657, 0.3375331461429596, 0.021334582939743996]","[0.5151389837265015, 0.3400564193725586, 0.022762009873986244]","[0.5442869663238525, 0.5305740833282471, -0.02848704159259796]","[0.5820921659469604, 0.5099526047706604, -0.04447026923298836]","[0.6076250076293945, 0.508346438407898, -0.04170742258429527]","[0.6407859921455383, 0.5239685773849487, -0.0190395750105381]","[0.6077122092247009, 0.5112489461898804, -0.04497421905398369]","[0.5822069644927979, 0.5128368735313416, -0.04800967499613762]","[0.5842810869216919, 0.14412683248519897, 0.04952862113714218]","[0.596430778503418, 0.6971999406814575, -0.055109214037656784]"
"[0.6727508902549744, 0.33044785261154175, 0.05132194980978966]","[0.658094048500061, 0.3189377784729004, 0.03871671110391617]","[0.6404872536659241, 0.31669554114341736, 0.03389432653784752]","[0.6225389242172241, 0.32566410303115845, 0.03625853732228279]","[0.6404808163642883, 0.3347799777984619, 0.03224624693393707]","[0.65959233045578, 0.3360610604286194, 0.03726169094443321]","[0.5530673265457153, 0.32730379700660706, 0.028097283095121384]","[0.5341196656227112, 0.3192583918571472, 0.02231511101126671]","[0.5163425803184509, 0.32301872968673706, 0.023304367437958717]","[0.5005708932876587, 0.3358001708984375, 0.03339490666985512]","[0.5155288577079773, 0.3403976261615753, 0.022262509912252426]","[0.5353044867515564, 0.3377538025379181, 0.020895205438137054]","[0.5155288577079773, 0.3403976261615753, 0.022262509912252426]","[0.5445528626441956, 0.5298675894737244, -0.02833774872124195]","[0.5825642347335815, 0.5096821188926697, -0.04441048204898834]","[0.6082966327667236, 0.5080750584602356, -0.04153166338801384]","[0.6414797902107239, 0.5233206748962402, -0.018518906086683273]","[0.6084073781967163, 0.5111370086669922, -0.04470906779170036]","[0.5827252268791199, 0.5127277970314026, -0.0478600412607193]","[0.5848560333251953, 0.14477264881134033, 0.04910185933113098]","[0.5970882177352905, 0.6965687274932861, -0.05451798811554909]"
"[0.6729072332382202, 0.3311835825443268, 0.05152502655982971]","[0.6581366062164307, 0.32023459672927856, 0.03899579495191574]","[0.6406732201576233, 0.31801021099090576, 0.03421285003423691]","[0.622806191444397, 0.32605916261672974, 0.03658777475357056]","[0.6406527757644653, 0.3351222276687622, 0.03253462538123131]","[0.6597549915313721, 0.33646929264068604, 0.03751438483595848]","[0.5532411932945251, 0.32801347970962524, 0.028578409925103188]","[0.5343198180198669, 0.321005642414093, 0.022834278643131256]","[0.5166648030281067, 0.32490742206573486, 0.023851269856095314]","[0.5008442997932434, 0.3373001217842102, 0.03392865136265755]","[0.515817403793335, 0.341474711894989, 0.022784441709518433]","[0.5355682969093323, 0.33858245611190796, 0.021388117223978043]","[0.515817403793335, 0.341474711894989, 0.022784441709518433]","[0.5450133681297302, 0.5298187732696533, -0.028876028954982758]","[0.5829402208328247, 0.5091514587402344, -0.04469969868659973]","[0.6085611581802368, 0.5074573755264282, -0.041872620582580566]","[0.6419216990470886, 0.5230388641357422, -0.019222524017095566]","[0.6087226867675781, 0.5097233653068542, -0.04514385014772415]","[0.583155632019043, 0.5113942623138428, -0.04824605956673622]","[0.584824800491333, 0.14571425318717957, 0.05039014667272568]","[0.597944438457489, 0.6965516805648804, -0.05579777806997299]"
"[0.6728871464729309, 0.3315916657447815, 0.05138212814927101]","[0.6580784916877747, 0.3207653760910034, 0.03886232525110245]","[0.6406527161598206, 0.3185105323791504, 0.0341026671230793]","[0.6227587461471558, 0.3262830972671509, 0.0365220308303833]","[0.6406494975090027, 0.33542850613594055, 0.03244796395301819]","[0.659753680229187, 0.3368279039859772, 0.03738217055797577]","[0.5531104803085327, 0.32828235626220703, 0.028675207868218422]","[0.5342248678207397, 0.3215848207473755, 0.02295086905360222]","[0.5165842175483704, 0.3254890441894531, 0.02402731217443943]","[0.5006881952285767, 0.33777186274528503, 0.03414734825491905]","[0.5156342387199402, 0.3418828845024109, 0.02295592613518238]","[0.5353974103927612, 0.3389354944229126, 0.021521635353565216]","[0.5156342387199402, 0.3418828845024109, 0.02295592613518238]","[0.5449666380882263, 0.52997887134552, -0.028961319476366043]","[0.5827301144599915, 0.5090477466583252, -0.0448203906416893]","[0.6082675457000732, 0.50743168592453, -0.04203364625573158]","[0.6415216326713562, 0.5234559774398804, -0.019451845437288284]","[0.6084315776824951, 0.5101491212844849, -0.04527122899889946]","[0.5828897953033447, 0.5117374658584595, -0.04832880198955536]","[0.5848427414894104, 0.14586329460144043, 0.050578951835632324]","[0.5975936651229858, 0.6965386867523193, -0.055749356746673584]"
"[0.6729806065559387, 0.3316563069820404, 0.05129808932542801]","[0.6581397652626038, 0.3209030032157898, 0.03877285122871399]","[0.6407240033149719, 0.3186536133289337, 0.03401847183704376]","[0.6228411197662354, 0.3263295888900757, 0.0364684984087944]","[0.6407312154769897, 0.3354460597038269, 0.03238055855035782]","[0.6598392128944397, 0.3368273079395294, 0.03730394318699837]","[0.5531603097915649, 0.32852715253829956, 0.028678394854068756]","[0.5342620015144348, 0.32203957438468933, 0.02294764295220375]","[0.5166348814964294, 0.3260439932346344, 0.024043558165431023]","[0.5007464289665222, 0.33834749460220337, 0.034190885722637177]","[0.5157147645950317, 0.34233519434928894, 0.022982893511652946]","[0.5354741811752319, 0.3392754793167114, 0.021535351872444153]","[0.5157147645950317, 0.34233519434928894, 0.022982893511652946]","[0.5453463792800903, 0.5302765369415283, -0.02893311157822609]","[0.5830380916595459, 0.5091949701309204, -0.04480915144085884]","[0.608576774597168, 0.5074692368507385, -0.0420401357114315]","[0.6418176293373108, 0.5233668684959412, -0.01947656273841858]","[0.6087628602981567, 0.5103020071983337, -0.045250821858644485]","[0.5832234025001526, 0.5120013952255249, -0.048294831067323685]","[0.5846682190895081, 0.14606088399887085, 0.050550371408462524]","[0.5981870889663696, 0.6970217823982239, -0.055668603628873825]"
"[0.6730549335479736, 0.3318377137184143, 0.05131586641073227]","[0.6582036018371582, 0.32104790210723877, 0.03879428282380104]","[0.640752911567688, 0.31887367367744446, 0.03404867276549339]","[0.6228764057159424, 0.3267773985862732, 0.03648541495203972]","[0.6408182382583618, 0.3358824849128723, 0.03238914906978607]","[0.6599342823028564, 0.33714714646339417, 0.03731018677353859]","[0.5531983375549316, 0.32919907569885254, 0.028707094490528107]","[0.5342733860015869, 0.3225955069065094, 0.02300751581788063]","[0.5166340470314026, 0.32663804292678833, 0.024107277393341064]","[0.5008108019828796, 0.339089959859848, 0.034248627722263336]","[0.5157232284545898, 0.3431457281112671, 0.02302093617618084]","[0.5354825854301453, 0.34007498621940613, 0.02156761847436428]","[0.5157232284545898, 0.3431457281112671, 0.02302093617618084]","[0.5457818508148193, 0.5312181115150452, -0.029017115011811256]","[0.5833984613418579, 0.5100163817405701, -0.044774822890758514]","[0.6088391542434692, 0.5081717371940613, -0.04202551394701004]","[0.6421107053756714, 0.5238004922866821, -0.019625388085842133]","[0.6090248823165894, 0.5106256604194641, -0.04528062418103218]","[0.5835590362548828, 0.5124466419219971, -0.048306066542863846]","[0.5844787955284119, 0.14630496501922607, 0.05067789927124977]","[0.5985822677612305, 0.6970086097717285, -0.05582011118531227]"
"[0.6733816862106323, 0.3326703906059265, 0.05110757797956467]","[0.6585215330123901, 0.3221927881240845, 0.03857039660215378]","[0.6410540342330933, 0.32009440660476685, 0.0338117778301239]","[0.6231985092163086, 0.3279106616973877, 0.03630433976650238]","[0.6410828828811646, 0.336778849363327, 0.03221176937222481]","[0.6602063775062561, 0.3379751443862915, 0.037135932594537735]","[0.5533619523048401, 0.3307152986526489, 0.02854972518980503]","[0.5343950390815735, 0.3244333863258362, 0.022792179137468338]","[0.5167543888092041, 0.3285491466522217, 0.023905040696263313]","[0.5009725093841553, 0.3408489525318146, 0.03404820337891579]","[0.516011655330658, 0.3447943329811096, 0.022855596616864204]","[0.5357441306114197, 0.3415628969669342, 0.02140604890882969]","[0.516011655330658, 0.3447943329811096, 0.022855596616864204]","[0.5466046333312988, 0.5334475636482239, -0.028871865943074226]","[0.5840376615524292, 0.5119687914848328, -0.04463215544819832]","[0.6094292402267456, 0.509933590888977, -0.0418972447514534]","[0.6425327062606812, 0.5254257321357727, -0.01948302984237671]","[0.6097031831741333, 0.513032853603363, -0.04503336921334267]","[0.5842577815055847, 0.5150291919708252, -0.048034604638814926]","[0.5844383239746094, 0.14848512411117554, 0.05015343427658081]","[0.5995869636535645, 0.6995294094085693, -0.05506327003240585]"
