left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6898496150970459, 0.31160813570022583, 0.07505955547094345]","[0.6747244596481323, 0.30561673641204834, 0.053587812930345535]","[0.6502135396003723, 0.3044225573539734, 0.04233735427260399]","[0.6264237761497498, 0.3112339973449707, 0.04303960129618645]","[0.6496161222457886, 0.31551456451416016, 0.04255764186382294]","[0.6744564771652222, 0.31569087505340576, 0.05394019931554794]","[0.5366988182067871, 0.3108172118663788, 0.01299375481903553]","[0.5085574984550476, 0.3035430312156677, -0.00044005896779708564]","[0.48134469985961914, 0.3051639199256897, -0.0032248618081212044]","[0.4594506025314331, 0.311554491519928, 0.00837284792214632]","[0.48352673649787903, 0.3158305883407593, -0.001808558008633554]","[0.5120642185211182, 0.315245121717453, 0.0004964201943948865]","[0.48352673649787903, 0.3158305883407593, -0.001808558008633554]","[0.5318307876586914, 0.4130018651485443, -0.035436153411865234]","[0.5852460861206055, 0.4077634811401367, -0.04771123081445694]","[0.6138234734535217, 0.4073309302330017, -0.03776887431740761]","[0.6460918188095093, 0.4106537997722626, -0.000563633453566581]","[0.614366352558136, 0.4083680212497711, -0.03772108629345894]","[0.5843485593795776, 0.40893062949180603, -0.04849493131041527]","[0.5844414830207825, 0.22693370282649994, 0.02409501187503338]","[0.5934723019599915, 0.48531848192214966, -0.02900139056146145]"
"[0.6901316046714783, 0.3120095431804657, 0.07690852135419846]","[0.6747695207595825, 0.3059541583061218, 0.05584077909588814]","[0.6504889726638794, 0.30464813113212585, 0.04482884705066681]","[0.6266750693321228, 0.31102368235588074, 0.04525723308324814]","[0.649858832359314, 0.3155084252357483, 0.044541727751493454]","[0.6746044158935547, 0.31587690114974976, 0.05578095093369484]","[0.5362719893455505, 0.3100932538509369, 0.015667304396629333]","[0.5088444948196411, 0.30294761061668396, 0.0026591503992676735]","[0.4819280803203583, 0.30437135696411133, -6.308784213615581e-05]","[0.4597335159778595, 0.31062212586402893, 0.0112620759755373]","[0.48354166746139526, 0.31486666202545166, 0.0008308298420161009]","[0.5118652582168579, 0.31438499689102173, 0.0030846409499645233]","[0.48354166746139526, 0.31486666202545166, 0.0008308298420161009]","[0.5323513746261597, 0.4105549156665802, -0.038487352430820465]","[0.584714412689209, 0.4049055874347687, -0.050217948853969574]","[0.6132325530052185, 0.4047166109085083, -0.04045427218079567]","[0.6454415917396545, 0.4091719388961792, -0.004192824475467205]","[0.6138458847999573, 0.40613213181495667, -0.04075130075216293]","[0.5840492844581604, 0.4064183533191681, -0.05131401866674423]","[0.5847406983375549, 0.22662709653377533, 0.031168602406978607]","[0.5929996967315674, 0.4837340712547302, -0.03535090386867523]"
"[0.6898781061172485, 0.3115091621875763, 0.07577424496412277]","[0.6743460893630981, 0.305490106344223, 0.054979357868433]","[0.650181233882904, 0.30420157313346863, 0.04419058561325073]","[0.6265915632247925, 0.31039950251579285, 0.04474052041769028]","[0.6496643424034119, 0.31486865878105164, 0.04383300617337227]","[0.6743154525756836, 0.31525763869285583, 0.054864220321178436]","[0.536117672920227, 0.3094189763069153, 0.016085946932435036]","[0.5089826583862305, 0.30246004462242126, 0.003370304824784398]","[0.4822406470775604, 0.3038431704044342, 0.0008012964972294867]","[0.4601016640663147, 0.31002843379974365, 0.012188803404569626]","[0.48374226689338684, 0.3141337037086487, 0.001622021896764636]","[0.5118640065193176, 0.31368133425712585, 0.0036916949320584536]","[0.48374226689338684, 0.3141337037086487, 0.001622021896764636]","[0.5318114161491394, 0.4089803695678711, -0.03778936713933945]","[0.584068775177002, 0.40375611186027527, -0.04980684444308281]","[0.6127084493637085, 0.4035915732383728, -0.0402921587228775]","[0.6454343795776367, 0.40777403116226196, -0.004418432246893644]","[0.6133442521095276, 0.40450337529182434, -0.04079905152320862]","[0.5835667848587036, 0.4047619700431824, -0.051108818501234055]","[0.5837442874908447, 0.22600392997264862, 0.03130264952778816]","[0.5934525728225708, 0.4820175766944885, -0.036073628813028336]"
"[0.6872501969337463, 0.3120128810405731, 0.07607626169919968]","[0.6718099117279053, 0.3063431978225708, 0.055002592504024506]","[0.6479566097259521, 0.3049972653388977, 0.04383058473467827]","[0.6245335340499878, 0.3105960488319397, 0.044352009892463684]","[0.6474575400352478, 0.3151523470878601, 0.043708447366952896]","[0.6719696521759033, 0.3155868649482727, 0.055015143007040024]","[0.5342094898223877, 0.30942803621292114, 0.014737926423549652]","[0.5070441365242004, 0.30297720432281494, 0.0016576469643041492]","[0.4803312420845032, 0.30440986156463623, -0.0010775558184832335]","[0.45787695050239563, 0.31028518080711365, 0.010231717489659786]","[0.4818046987056732, 0.3143188953399658, -7.260218990268186e-05]","[0.5099977850914001, 0.31377071142196655, 0.0022649471648037434]","[0.4818046987056732, 0.3143188953399658, -7.260218990268186e-05]","[0.5307554602622986, 0.40889084339141846, -0.03765944391489029]","[0.5835409760475159, 0.4035302996635437, -0.049442216753959656]","[0.6121816635131836, 0.4032818078994751, -0.039583709090948105]","[0.6444990038871765, 0.4073299765586853, -0.003096249420195818]","[0.6128374934196472, 0.4044772982597351, -0.03975360095500946]","[0.5829207897186279, 0.40481457114219666, -0.05047785863280296]","[0.5819545984268188, 0.2263646423816681, 0.029929891228675842]","[0.5925606489181519, 0.4810492992401123, -0.034145813435316086]"
"[0.6876462697982788, 0.3113391399383545, 0.07635211199522018]","[0.6721481680870056, 0.3055468797683716, 0.05495104566216469]","[0.6478092670440674, 0.30433303117752075, 0.04361099377274513]","[0.6240043640136719, 0.3103296756744385, 0.04409846290946007]","[0.6472988128662109, 0.3148605525493622, 0.04355625435709953]","[0.6721525192260742, 0.3152103126049042, 0.05501776561141014]","[0.5328277945518494, 0.3093773126602173, 0.013945676386356354]","[0.5053006410598755, 0.3026534914970398, 0.0006799714756198227]","[0.4782402217388153, 0.3040742874145508, -0.00207531894557178]","[0.45575442910194397, 0.31013280153274536, 0.009437931701540947]","[0.4798024892807007, 0.3143198490142822, -0.0010157134383916855]","[0.5083033442497253, 0.31377702951431274, 0.0013879809994250536]","[0.4798024892807007, 0.3143198490142822, -0.0010157134383916855]","[0.5300241708755493, 0.40855759382247925, -0.03716939315199852]","[0.5829777717590332, 0.4033191204071045, -0.04936738684773445]","[0.6122093796730042, 0.4029756784439087, -0.039349671453237534]","[0.6445949077606201, 0.40664783120155334, -0.0020022140815854073]","[0.6128885746002197, 0.4045935273170471, -0.03919162228703499]","[0.5824927091598511, 0.40499621629714966, -0.05004828795790672]","[0.5803728699684143, 0.2264382690191269, 0.028198720887303352]","[0.592873215675354, 0.4813263416290283, -0.03247636929154396]"
"[0.6876908540725708, 0.3109152615070343, 0.07637949287891388]","[0.672226071357727, 0.30512189865112305, 0.0548982098698616]","[0.647754430770874, 0.30397695302963257, 0.043509576469659805]","[0.623935341835022, 0.3101469576358795, 0.04396513104438782]","[0.6471850872039795, 0.3145546615123749, 0.04349728673696518]","[0.672116756439209, 0.31485989689826965, 0.055031917989254]","[0.5325760841369629, 0.30936142802238464, 0.013521132990717888]","[0.5049401521682739, 0.302523136138916, 0.00015832862118259072]","[0.4777659773826599, 0.30393534898757935, -0.0026566979940980673]","[0.45529600977897644, 0.3100690245628357, 0.008829065598547459]","[0.47955116629600525, 0.3142928183078766, -0.001527799991890788]","[0.508125901222229, 0.3137139678001404, 0.0009270510054193437]","[0.47955116629600525, 0.3142928183078766, -0.001527799991890788]","[0.5301767587661743, 0.40870630741119385, -0.036794595420360565]","[0.5832560658454895, 0.40340158343315125, -0.04900849983096123]","[0.6126664876937866, 0.40298575162887573, -0.03890493884682655]","[0.64496248960495, 0.4065138101577759, -0.0012889625504612923]","[0.6133071184158325, 0.4046536982059479, -0.038626257330179214]","[0.5828868746757507, 0.4051247835159302, -0.04957561939954758]","[0.5801488757133484, 0.22628504037857056, 0.026933688670396805]","[0.5932544469833374, 0.48158255219459534, -0.03152945265173912]"
"[0.6888196468353271, 0.31130698323249817, 0.0776483416557312]","[0.6732376217842102, 0.3054390251636505, 0.05642306059598923]","[0.648809015750885, 0.30428436398506165, 0.0451836921274662]","[0.6249542236328125, 0.3104831576347351, 0.045429740101099014]","[0.6482564210891724, 0.31481003761291504, 0.04482654482126236]","[0.6730539202690125, 0.3151220679283142, 0.05626733601093292]","[0.5337199568748474, 0.3095166087150574, 0.01502290740609169]","[0.5064957737922668, 0.30253490805625916, 0.0019281833665445447]","[0.4795573353767395, 0.3038771152496338, -0.000960647885221988]","[0.45715102553367615, 0.31007474660873413, 0.010229282081127167]","[0.48115959763526917, 0.31421083211898804, -0.00019294230150990188]","[0.5094053149223328, 0.31373438239097595, 0.0023383961524814367]","[0.48115959763526917, 0.31421083211898804, -0.00019294230150990188]","[0.5326788425445557, 0.40908995270729065, -0.038303177803754807]","[0.5848929286003113, 0.4035916328430176, -0.05029327794909477]","[0.6141777634620667, 0.4031597971916199, -0.04029516875743866]","[0.6467954516410828, 0.40680912137031555, -0.0032560196705162525]","[0.6149303913116455, 0.40482839941978455, -0.0404449924826622]","[0.584687352180481, 0.405280202627182, -0.05124960094690323]","[0.5808656811714172, 0.22630107402801514, 0.031052809208631516]","[0.5951487421989441, 0.4820094704627991, -0.03547463193535805]"
"[0.6925673484802246, 0.31174227595329285, 0.07729572057723999]","[0.6770137548446655, 0.30572590231895447, 0.05593729764223099]","[0.6524116396903992, 0.3045237064361572, 0.044701918959617615]","[0.6283318996429443, 0.31087684631347656, 0.04505342245101929]","[0.6518477201461792, 0.31534987688064575, 0.04441187530755997]","[0.6768076419830322, 0.31567448377609253, 0.055831458419561386]","[0.5368828177452087, 0.30999720096588135, 0.014849331229925156]","[0.5094207525253296, 0.3028799295425415, 0.0017410701839253306]","[0.4823523163795471, 0.3042786121368408, -0.0010107725393027067]","[0.4599645733833313, 0.3105965256690979, 0.01036149449646473]","[0.4838640093803406, 0.3148213028907776, -0.00022362750314641744]","[0.5122759938240051, 0.31434255838394165, 0.002212999388575554]","[0.4838640093803406, 0.3148213028907776, -0.00022362750314641744]","[0.5352693796157837, 0.40965884923934937, -0.03817063570022583]","[0.5874025821685791, 0.4042060673236847, -0.05009252950549126]","[0.6166038513183594, 0.40377670526504517, -0.040223199874162674]","[0.6491379141807556, 0.4073980748653412, -0.0034438318107277155]","[0.6173228025436401, 0.40538057684898376, -0.040399808436632156]","[0.5871039628982544, 0.40582340955734253, -0.05104556307196617]","[0.5847520232200623, 0.22623980045318604, 0.030463602393865585]","[0.5966665148735046, 0.4823388457298279, -0.03478743135929108]"
"[0.6961237192153931, 0.3119053244590759, 0.07742548733949661]","[0.6806533932685852, 0.3059159219264984, 0.05598583444952965]","[0.656071662902832, 0.30467113852500916, 0.04464246332645416]","[0.6319725513458252, 0.31093764305114746, 0.0450175479054451]","[0.6554791927337646, 0.31537148356437683, 0.04444326460361481]","[0.6803682446479797, 0.31573784351348877, 0.055962514132261276]","[0.5406002402305603, 0.3100307881832123, 0.014463291503489017]","[0.513170063495636, 0.302942156791687, 0.0012159333564341068]","[0.48610129952430725, 0.30434364080429077, -0.0016215458745136857]","[0.4637264609336853, 0.3106161653995514, 0.009743920527398586]","[0.4876649081707001, 0.31480157375335693, -0.0007215332589112222]","[0.5160419344902039, 0.3143136203289032, 0.001761069637723267]","[0.4876649081707001, 0.31480157375335693, -0.0007215332589112222]","[0.5395610928535461, 0.4100571274757385, -0.03807665407657623]","[0.5916923880577087, 0.404729425907135, -0.04988427832722664]","[0.6207665801048279, 0.40432295203208923, -0.039943672716617584]","[0.653265118598938, 0.4078496992588043, -0.003040274139493704]","[0.6214665770530701, 0.4058002829551697, -0.040104832500219345]","[0.5912846326828003, 0.4062249958515167, -0.05086609721183777]","[0.5885380506515503, 0.22646133601665497, 0.029761629179120064]","[0.600534200668335, 0.48279058933258057, -0.03400871157646179]"
"[0.7002853751182556, 0.3125883936882019, 0.07853128761053085]","[0.6848208904266357, 0.30671197175979614, 0.057048968970775604]","[0.660400390625, 0.3054578900337219, 0.04556489735841751]","[0.6364110112190247, 0.3114089369773865, 0.04577833414077759]","[0.659736692905426, 0.3158609867095947, 0.045304782688617706]","[0.6845372915267944, 0.3163036108016968, 0.05699010565876961]","[0.5449123978614807, 0.31020230054855347, 0.014632165431976318]","[0.5176810622215271, 0.30331507325172424, 0.0012760013341903687]","[0.4907425343990326, 0.3046319782733917, -0.00172227353323251]","[0.468122661113739, 0.3106827139854431, 0.009462926536798477]","[0.4921889901161194, 0.31483012437820435, -0.0008584276074543595]","[0.5204870104789734, 0.31438571214675903, 0.001760526793077588]","[0.4921889901161194, 0.31483012437820435, -0.0008584276074543595]","[0.5432566404342651, 0.41001254320144653, -0.03891810029745102]","[0.595767080783844, 0.40506234765052795, -0.05012258514761925]","[0.6247950196266174, 0.4047393798828125, -0.040028564631938934]","[0.657170295715332, 0.4081099033355713, -0.003269774606451392]","[0.6254064440727234, 0.4055044651031494, -0.040645770728588104]","[0.5954443216323853, 0.4058547019958496, -0.05157548561692238]","[0.593595027923584, 0.2264011651277542, 0.030764898285269737]","[0.6040714979171753, 0.48326194286346436, -0.03548331558704376]"
"[0.703845202922821, 0.3142818212509155, 0.079228475689888]","[0.6883700489997864, 0.30878186225891113, 0.05760961398482323]","[0.6642541289329529, 0.30745211243629456, 0.04589255526661873]","[0.6405888795852661, 0.3126707077026367, 0.046022601425647736]","[0.6635220646858215, 0.31709662079811096, 0.04577794298529625]","[0.6880932450294495, 0.3177140951156616, 0.057666435837745667]","[0.5489034652709961, 0.31112468242645264, 0.013964560814201832]","[0.5219871997833252, 0.3047335147857666, 0.0003129509277641773]","[0.4952213168144226, 0.30594417452812195, -0.0029004483949393034]","[0.4722893238067627, 0.3115369975566864, 0.008149754256010056]","[0.4965474307537079, 0.31557536125183105, -0.001897913753055036]","[0.524729311466217, 0.31513506174087524, 0.0009751823381520808]","[0.4965474307537079, 0.31557536125183105, -0.001897913753055036]","[0.5483960509300232, 0.41084742546081543, -0.03980007395148277]","[0.6002534031867981, 0.40581169724464417, -0.050322066992521286]","[0.6286126375198364, 0.405523419380188, -0.03990568593144417]","[0.6598107218742371, 0.4091351628303528, -0.0030909341294318438]","[0.6294069886207581, 0.4065282940864563, -0.0402880534529686]","[0.5999705195426941, 0.40682685375213623, -0.05151219293475151]","[0.5985831022262573, 0.2280965894460678, 0.03053492121398449]","[0.6075322031974792, 0.48415422439575195, -0.03425668552517891]"
"[0.7100585103034973, 0.3141406178474426, 0.077011339366436]","[0.694642186164856, 0.3090345859527588, 0.05511939525604248]","[0.6703306436538696, 0.3081720769405365, 0.043083105236291885]","[0.6473653316497803, 0.313728928565979, 0.043144527822732925]","[0.6696695685386658, 0.31776371598243713, 0.043421439826488495]","[0.6942967176437378, 0.3180944621562958, 0.05570511892437935]","[0.5545652508735657, 0.3134494721889496, 0.009978842921555042]","[0.5274006128311157, 0.30740392208099365, -0.004106182139366865]","[0.5003143548965454, 0.308771550655365, -0.0075359223410487175]","[0.4774756133556366, 0.3143658936023712, 0.003354352433234453]","[0.5027233958244324, 0.318471223115921, -0.00601657759398222]","[0.5309969186782837, 0.3176741600036621, -0.002888876013457775]","[0.5027233958244324, 0.318471223115921, -0.00601657759398222]","[0.5589151978492737, 0.41421419382095337, -0.03686823695898056]","[0.6099218130111694, 0.4086911380290985, -0.04666377604007721]","[0.6377461552619934, 0.4079619348049164, -0.03615032881498337]","[0.6676908731460571, 0.41085484623908997, 0.0007792956894263625]","[0.638982892036438, 0.40892428159713745, -0.03583472594618797]","[0.6101793050765991, 0.40967169404029846, -0.04708905518054962]","[0.6031575798988342, 0.22973313927650452, 0.021294647827744484]","[0.6188786625862122, 0.48706957697868347, -0.02524840645492077]"
