left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.7231336236000061, 0.49093809723854065, 0.061556410044431686]","[0.7050002813339233, 0.4857059121131897, 0.0432109571993351]","[0.6812753677368164, 0.4841341972351074, 0.03597363084554672]","[0.6565954089164734, 0.48868030309677124, 0.040006060153245926]","[0.6799810528755188, 0.492506206035614, 0.03583076596260071]","[0.7053536176681519, 0.49291175603866577, 0.04328605905175209]","[0.568999707698822, 0.4866451621055603, 0.026789918541908264]","[0.5430630445480347, 0.48113688826560974, 0.017035823315382004]","[0.5186211466789246, 0.48219648003578186, 0.017846379429101944]","[0.49748495221138, 0.48681241273880005, 0.03181130066514015]","[0.5186587572097778, 0.4894722104072571, 0.018545223399996758]","[0.5451103448867798, 0.4897000789642334, 0.017170866951346397]","[0.5186587572097778, 0.4894722104072571, 0.018545223399996758]","[0.5454548001289368, 0.5793043375015259, -0.025155648589134216]","[0.6001623272895813, 0.575431227684021, -0.04882236570119858]","[0.6359289884567261, 0.5756871700286865, -0.04403111711144447]","[0.6799155473709106, 0.5799663662910461, -0.009092452004551888]","[0.6356838345527649, 0.5759668946266174, -0.04732310026884079]","[0.6009877324104309, 0.5758370161056519, -0.05261887609958649]","[0.6161336898803711, 0.40496718883514404, 0.03532431647181511]","[0.6138163208961487, 0.6574820876121521, -0.048686567693948746]"
"[0.7234631776809692, 0.49101412296295166, 0.061808470636606216]","[0.7052465677261353, 0.48579785227775574, 0.04350210726261139]","[0.681550145149231, 0.4842289388179779, 0.036290738731622696]","[0.6568801999092102, 0.4886985123157501, 0.04030633345246315]","[0.6802599430084229, 0.49254223704338074, 0.036098044365644455]","[0.705647885799408, 0.4929676949977875, 0.04353124648332596]","[0.5691894888877869, 0.48664817214012146, 0.027169175446033478]","[0.5432876944541931, 0.4812069535255432, 0.0174648966640234]","[0.5189031958580017, 0.48225900530815125, 0.018290501087903976]","[0.4977237284183502, 0.48684558272361755, 0.0322551392018795]","[0.5188565254211426, 0.48948031663894653, 0.018938230350613594]","[0.5453033447265625, 0.489711731672287, 0.01754465326666832]","[0.5188565254211426, 0.48948031663894653, 0.018938230350613594]","[0.5454737544059753, 0.5792098641395569, -0.025541849434375763]","[0.6001854538917542, 0.5752820372581482, -0.049186911433935165]","[0.635931134223938, 0.5755529999732971, -0.04441428184509277]","[0.6800076365470886, 0.5799464583396912, -0.00956798531115055]","[0.6356988549232483, 0.5757492184638977, -0.04779449477791786]","[0.6010135412216187, 0.5756031274795532, -0.05307268351316452]","[0.6163163781166077, 0.4050271511077881, 0.03626302257180214]","[0.6139014959335327, 0.6575326919555664, -0.04962775111198425]"
"[0.7235041856765747, 0.4910335838794708, 0.06173580139875412]","[0.7052837014198303, 0.4858120381832123, 0.043428290635347366]","[0.6815845370292664, 0.48422306776046753, 0.036217477172613144]","[0.6569112539291382, 0.4886864423751831, 0.04025815799832344]","[0.680300772190094, 0.492529034614563, 0.03603757545351982]","[0.7056806087493896, 0.4929661750793457, 0.04347147047519684]","[0.5691412091255188, 0.48660218715667725, 0.027153322473168373]","[0.5432553887367249, 0.4811481237411499, 0.017448529601097107]","[0.5188616514205933, 0.4821905195713043, 0.01827540248632431]","[0.49767881631851196, 0.486775666475296, 0.03224099799990654]","[0.5188339352607727, 0.489422082901001, 0.01893295906484127]","[0.5452778339385986, 0.48965203762054443, 0.017536047846078873]","[0.5188339352607727, 0.489422082901001, 0.01893295906484127]","[0.5457688570022583, 0.5792416334152222, -0.02548726089298725]","[0.6003854274749756, 0.5752953886985779, -0.04915101081132889]","[0.6361319422721863, 0.5755681991577148, -0.04440142586827278]","[0.6801506876945496, 0.5799810290336609, -0.009569819085299969]","[0.6358975768089294, 0.5758599042892456, -0.04775526747107506]","[0.6012101769447327, 0.5757095217704773, -0.05300977826118469]","[0.6163332462310791, 0.4049932658672333, 0.03612983599305153]","[0.613985002040863, 0.6576272249221802, -0.04943712800741196]"
"[0.7236308455467224, 0.49099165201187134, 0.06154347583651543]","[0.7054641246795654, 0.48579829931259155, 0.0432206429541111]","[0.6817609071731567, 0.4842262268066406, 0.03597946837544441]","[0.657087504863739, 0.48871374130249023, 0.04001631960272789]","[0.6804810166358948, 0.4925333261489868, 0.035836245864629745]","[0.7058377265930176, 0.49294745922088623, 0.043287329375743866]","[0.5693913698196411, 0.4866308271884918, 0.02681141346693039]","[0.5434949398040771, 0.4811634123325348, 0.01705298200249672]","[0.5190889239311218, 0.4821864664554596, 0.017859816551208496]","[0.49790966510772705, 0.48674580454826355, 0.03182414174079895]","[0.5191292762756348, 0.4894075095653534, 0.018561169505119324]","[0.5455630421638489, 0.48965007066726685, 0.017185304313898087]","[0.5191292762756348, 0.4894075095653534, 0.018561169505119324]","[0.5460852384567261, 0.579066276550293, -0.025243643671274185]","[0.6006877422332764, 0.5752103328704834, -0.048891231417655945]","[0.6364538669586182, 0.5755037665367126, -0.04408373311161995]","[0.6802733540534973, 0.5798898935317993, -0.009151048958301544]","[0.6362251043319702, 0.5758653283119202, -0.04736153781414032]","[0.601547360420227, 0.5756990909576416, -0.05267440155148506]","[0.6165502071380615, 0.40505683422088623, 0.03540715575218201]","[0.6144707202911377, 0.6574562191963196, -0.048709381371736526]"
"[0.7235361337661743, 0.4911024570465088, 0.06164886802434921]","[0.7053691744804382, 0.48595258593559265, 0.043345894664525986]","[0.6817558407783508, 0.48435690999031067, 0.036105506122112274]","[0.6571285724639893, 0.4887278974056244, 0.040122490376234055]","[0.6804671883583069, 0.49257850646972656, 0.035951241850852966]","[0.7057794332504272, 0.4930168092250824, 0.04340014606714249]","[0.5697000026702881, 0.4865737557411194, 0.02690061740577221]","[0.5438759326934814, 0.4811716079711914, 0.01716102845966816]","[0.5195350050926208, 0.4821794331073761, 0.017964733764529228]","[0.4983416199684143, 0.4866815507411957, 0.03188742697238922]","[0.5195024013519287, 0.4893460273742676, 0.01864108443260193]","[0.5459020137786865, 0.4895985424518585, 0.017283326014876366]","[0.5195024013519287, 0.4893460273742676, 0.01864108443260193]","[0.5464096665382385, 0.5790932774543762, -0.025388743728399277]","[0.6009224653244019, 0.5751627087593079, -0.04900917783379555]","[0.6366446018218994, 0.5754460692405701, -0.04420733451843262]","[0.6804688572883606, 0.5798724889755249, -0.009309498593211174]","[0.6364296674728394, 0.5758211016654968, -0.047471802681684494]","[0.601792573928833, 0.5756592154502869, -0.05278804525732994]","[0.6168632507324219, 0.40510255098342896, 0.03582688421010971]","[0.6145254969596863, 0.6574579477310181, -0.0490904375910759]"
"[0.7237414121627808, 0.49117299914360046, 0.06165787950158119]","[0.705592155456543, 0.4859890937805176, 0.0433681458234787]","[0.6819832921028137, 0.4843793511390686, 0.03614135459065437]","[0.6573423743247986, 0.48876991868019104, 0.04015999659895897]","[0.6806762218475342, 0.4926490783691406, 0.03596888855099678]","[0.7059991359710693, 0.4930952191352844, 0.04340377822518349]","[0.5700230598449707, 0.48659515380859375, 0.026990294456481934]","[0.5441878437995911, 0.48115628957748413, 0.01727791130542755]","[0.5198650360107422, 0.4821636378765106, 0.018084321171045303]","[0.49870121479034424, 0.48668208718299866, 0.03201897442340851]","[0.5197926759719849, 0.48936861753463745, 0.018744315952062607]","[0.5461873412132263, 0.4896349310874939, 0.017380505800247192]","[0.5197926759719849, 0.48936861753463745, 0.018744315952062607]","[0.5462759137153625, 0.5791001915931702, -0.025281943380832672]","[0.6009148359298706, 0.5752435326576233, -0.04899366945028305]","[0.6368239521980286, 0.5755451917648315, -0.044205453246831894]","[0.6808465123176575, 0.5799344778060913, -0.009266621433198452]","[0.6365641951560974, 0.575894832611084, -0.04753423482179642]","[0.601803183555603, 0.5757157802581787, -0.05283183977007866]","[0.6172574758529663, 0.40502962470054626, 0.0360230877995491]","[0.6144189238548279, 0.657638669013977, -0.049471668899059296]"
"[0.7236857414245605, 0.49107950925827026, 0.061677634716033936]","[0.7055698037147522, 0.4858899712562561, 0.04340684786438942]","[0.6819896101951599, 0.4842783808708191, 0.0361860953271389]","[0.6573792099952698, 0.4886717200279236, 0.040197450667619705]","[0.6806787252426147, 0.4925403594970703, 0.036003924906253815]","[0.7059774994850159, 0.4929863512516022, 0.04343981295824051]","[0.5701929330825806, 0.48652181029319763, 0.027021516114473343]","[0.5443665385246277, 0.4811141788959503, 0.017307842150330544]","[0.5200834274291992, 0.48214057087898254, 0.01809806562960148]","[0.49893319606781006, 0.4866600036621094, 0.03200910612940788]","[0.5200336575508118, 0.48930492997169495, 0.018762050196528435]","[0.5463978052139282, 0.4895542562007904, 0.01740587130188942]","[0.5200336575508118, 0.48930492997169495, 0.018762050196528435]","[0.5461788177490234, 0.5789856910705566, -0.025258274748921394]","[0.6009829044342041, 0.5751803517341614, -0.048957470804452896]","[0.6369796395301819, 0.5754925012588501, -0.044151920825242996]","[0.6809861063957214, 0.5798488259315491, -0.009174085222184658]","[0.6366987824440002, 0.5758001208305359, -0.04756402596831322]","[0.6018775105476379, 0.5756173133850098, -0.052882011979818344]","[0.6173524856567383, 0.40499794483184814, 0.036110199987888336]","[0.6145085692405701, 0.6575782299041748, -0.04962271451950073]"
"[0.7239989638328552, 0.49117180705070496, 0.061824046075344086]","[0.705906093120575, 0.48594731092453003, 0.0435754731297493]","[0.6823388934135437, 0.4843355417251587, 0.03635106235742569]","[0.6577312350273132, 0.48877352476119995, 0.04031362012028694]","[0.6810333132743835, 0.49264228343963623, 0.0361277237534523]","[0.7063001394271851, 0.49308910965919495, 0.04356667771935463]","[0.5705180764198303, 0.48659011721611023, 0.0270781721919775]","[0.5447217226028442, 0.48111793398857117, 0.017383286729454994]","[0.5204256176948547, 0.4821261763572693, 0.018157904967665672]","[0.4992435872554779, 0.4866688847541809, 0.03203701227903366]","[0.5203620195388794, 0.4893302917480469, 0.018782705068588257]","[0.5467257499694824, 0.4896012842655182, 0.017443588003516197]","[0.5203620195388794, 0.4893302917480469, 0.018782705068588257]","[0.5464611649513245, 0.5789763331413269, -0.025453727692365646]","[0.6012344360351562, 0.5751664638519287, -0.04912794753909111]","[0.6371627449989319, 0.5755025148391724, -0.044293809682130814]","[0.6810585856437683, 0.5799403786659241, -0.009310808964073658]","[0.6368622183799744, 0.5758634805679321, -0.04768357425928116]","[0.6021040081977844, 0.5756568908691406, -0.05302031710743904]","[0.6177279353141785, 0.40495675802230835, 0.03640992194414139]","[0.6146767139434814, 0.6576768755912781, -0.0498473234474659]"
"[0.7243871688842773, 0.49132925271987915, 0.06180797517299652]","[0.7063091397285461, 0.4861689805984497, 0.04359820485115051]","[0.6828195452690125, 0.48455023765563965, 0.03636149317026138]","[0.6582623720169067, 0.4888579845428467, 0.04029387608170509]","[0.6814807653427124, 0.49272873997688293, 0.036144111305475235]","[0.7066938877105713, 0.4932011067867279, 0.04357186704874039]","[0.5711724758148193, 0.486627459526062, 0.02700166404247284]","[0.5454537868499756, 0.4812406897544861, 0.017306113615632057]","[0.5212373733520508, 0.48221853375434875, 0.018063820898532867]","[0.500031590461731, 0.4866669178009033, 0.031902976334095]","[0.5211232900619507, 0.4893060624599457, 0.018686268478631973]","[0.5474402904510498, 0.48960164189338684, 0.01737656071782112]","[0.5211232900619507, 0.4893060624599457, 0.018686268478631973]","[0.5464931130409241, 0.5787427425384521, -0.025468580424785614]","[0.6013239622116089, 0.5749834179878235, -0.04908689484000206]","[0.6372777223587036, 0.5753702521324158, -0.04421737790107727]","[0.6810954809188843, 0.5798901319503784, -0.00920844729989767]","[0.6369214653968811, 0.5757288932800293, -0.04760683700442314]","[0.6021590828895569, 0.5754778385162354, -0.05298399552702904]","[0.6186302304267883, 0.40501266717910767, 0.03652012720704079]","[0.6144932508468628, 0.6574656963348389, -0.049975331872701645]"
"[0.7272990345954895, 0.49175772070884705, 0.06225278601050377]","[0.7089641094207764, 0.4864150881767273, 0.04403188079595566]","[0.6850871443748474, 0.48482877016067505, 0.03690708801150322]","[0.6601839065551758, 0.48934173583984375, 0.04092100262641907]","[0.6838003396987915, 0.4933221936225891, 0.03652552142739296]","[0.7093701362609863, 0.49381983280181885, 0.043842315673828125]","[0.5721695423126221, 0.4870620369911194, 0.02827778458595276]","[0.5462396740913391, 0.48139286041259766, 0.01883949711918831]","[0.5217314958572388, 0.4823228120803833, 0.019804906100034714]","[0.5004845857620239, 0.4869482219219208, 0.03387392312288284]","[0.5213924646377563, 0.48978739976882935, 0.020191384479403496]","[0.54796302318573, 0.49014681577682495, 0.01868879236280918]","[0.5213924646377563, 0.48978739976882935, 0.020191384479403496]","[0.5474881529808044, 0.5792937278747559, -0.026236435398459435]","[0.6021211743354797, 0.5752516388893127, -0.050386421382427216]","[0.6381122469902039, 0.5755888223648071, -0.04578930512070656]","[0.6826314330101013, 0.5802302360534668, -0.010918260551989079]","[0.6378245949745178, 0.5761727690696716, -0.04916096106171608]","[0.6028094291687012, 0.5759534239768982, -0.05426665022969246]","[0.619868814945221, 0.4055839776992798, 0.03883129730820656]","[0.6151014566421509, 0.6580559611320496, -0.05191953480243683]"
"[0.7282373309135437, 0.4918890595436096, 0.06249654293060303]","[0.7098013162612915, 0.48654577136039734, 0.044068966060876846]","[0.6857708096504211, 0.48489096760749817, 0.03685123473405838]","[0.6607370972633362, 0.48931655287742615, 0.040961988270282745]","[0.684531033039093, 0.49335777759552, 0.03653820976614952]","[0.7102604508399963, 0.49392539262771606, 0.043976131826639175]","[0.5717000365257263, 0.48691603541374207, 0.0281696580350399]","[0.5456258058547974, 0.48135146498680115, 0.018574116751551628]","[0.5209115147590637, 0.4822746217250824, 0.019557135179638863]","[0.49943456053733826, 0.4868593215942383, 0.03375117480754852]","[0.5206707119941711, 0.48971694707870483, 0.02002343162894249]","[0.5474341511726379, 0.4900015890598297, 0.018497204408049583]","[0.5206707119941711, 0.48971694707870483, 0.02002343162894249]","[0.5487394332885742, 0.5791353583335876, -0.026559844613075256]","[0.6031096577644348, 0.5751267075538635, -0.05027661472558975]","[0.6389603614807129, 0.5755082368850708, -0.04564998298883438]","[0.6830415725708008, 0.5802576541900635, -0.011086818762123585]","[0.638759195804596, 0.5760769844055176, -0.04911014065146446]","[0.6039270162582397, 0.5758183002471924, -0.05421268194913864]","[0.6201048493385315, 0.40525394678115845, 0.03814331069588661]","[0.6159481406211853, 0.6575981974601746, -0.05115562677383423]"
"[0.7286179661750793, 0.4919630289077759, 0.062395982444286346]","[0.7101210355758667, 0.4866964817047119, 0.04400554299354553]","[0.6861653923988342, 0.4850466251373291, 0.036824729293584824]","[0.6612282991409302, 0.4893326759338379, 0.0409356988966465]","[0.684928297996521, 0.4933587312698364, 0.036522701382637024]","[0.7106103897094727, 0.49393102526664734, 0.043921682983636856]","[0.5724714398384094, 0.48693856596946716, 0.028216039761900902]","[0.5464735627174377, 0.4814915657043457, 0.018632683902978897]","[0.5218988656997681, 0.4824140667915344, 0.019622374325990677]","[0.5004393458366394, 0.4869037866592407, 0.03380574658513069]","[0.5215678215026855, 0.4896974563598633, 0.020105082541704178]","[0.5482379794120789, 0.49000728130340576, 0.01858256384730339]","[0.5215678215026855, 0.4896974563598633, 0.020105082541704178]","[0.5481156706809998, 0.5790972709655762, -0.026239363476634026]","[0.6029133200645447, 0.5751819014549255, -0.05025147646665573]","[0.6390281915664673, 0.5755797028541565, -0.04562840983271599]","[0.6835353970527649, 0.5802725553512573, -0.010809442959725857]","[0.6388100385665894, 0.57603919506073, -0.04917271062731743]","[0.6037241816520691, 0.5757730007171631, -0.05428889021277428]","[0.6209169030189514, 0.4052707552909851, 0.03831822797656059]","[0.6156992316246033, 0.6575010418891907, -0.05158108100295067]"
