left_eye_362,left_eye_385,left_eye_386,left_eye_387,left_eye_263,left_eye_373,left_eye_374,left_eye_380,right_eye_133,right_eye_158,right_eye_159,right_eye_160,right_eye_33,right_eye_144,right_eye_145,right_eye_153,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.5059069991111755, 0.5027793049812317, 0.05555738881230354]","[0.5374868512153625, 0.4933454096317291, 0.050647664815187454]","[0.5539875030517578, 0.4925939738750458, 0.052821844816207886]","[0.5713423490524292, 0.49434688687324524, 0.05801202729344368]","[0.5951061844825745, 0.5024445056915283, 0.07855678349733353]","[0.5693808197975159, 0.5077406764030457, 0.05611158534884453]","[0.5519946217536926, 0.5082578063011169, 0.049726735800504684]","[0.535536527633667, 0.5074747204780579, 0.047825563699007034]","[0.3793526589870453, 0.5034979581832886, 0.043923936784267426]","[0.3458373546600342, 0.4948689937591553, 0.034281473606824875]","[0.3291930854320526, 0.4945877194404602, 0.03376539424061775]","[0.3112793266773224, 0.49677780270576477, 0.036001015454530716]","[0.2844540476799011, 0.5051986575126648, 0.052576810121536255]","[0.3142469525337219, 0.5097230672836304, 0.034598782658576965]","[0.33239880204200745, 0.509817361831665, 0.03069283999502659]","[0.3489324450492859, 0.5085774660110474, 0.031870000064373016]","[0.3598860502243042, 0.6308908462524414, -0.04115882143378258]","[0.42547258734703064, 0.6234176158905029, -0.06790471076965332]","[0.4685685932636261, 0.6230271458625793, -0.06398758292198181]","[0.5235689878463745, 0.6292645335197449, -0.027156466618180275]","[0.4687163233757019, 0.6259567737579346, -0.06725446879863739]","[0.42455488443374634, 0.6263461112976074, -0.07132042944431305]","[0.4445030391216278, 0.39895927906036377, 0.06571505963802338]","[0.4436750113964081, 0.7196738719940186, -0.06858574599027634]"
"[0.506159245967865, 0.5028607845306396, 0.05467171594500542]","[0.5376798510551453, 0.4932470917701721, 0.04966995120048523]","[0.5542377233505249, 0.4924561679363251, 0.051794663071632385]","[0.5716379284858704, 0.4941943287849426, 0.05689753592014313]","[0.595359206199646, 0.5023236870765686, 0.07728766649961472]","[0.5695552229881287, 0.5077455639839172, 0.05505964532494545]","[0.5521844029426575, 0.5082658529281616, 0.048758260905742645]","[0.5357493162155151, 0.5075068473815918, 0.0468931719660759]","[0.37994226813316345, 0.5035820007324219, 0.04354993999004364]","[0.34651780128479004, 0.494770348072052, 0.034037817269563675]","[0.3298490643501282, 0.4944341480731964, 0.033594731241464615]","[0.31193357706069946, 0.4966036379337311, 0.03584853932261467]","[0.2852281332015991, 0.5050244331359863, 0.05244365334510803]","[0.31498563289642334, 0.509684145450592, 0.0344950333237648]","[0.3330841660499573, 0.5097938776016235, 0.030559059232473373]","[0.3495748043060303, 0.5085785388946533, 0.03166692703962326]","[0.35999906063079834, 0.631109356880188, -0.04005611687898636]","[0.42529356479644775, 0.6238674521446228, -0.0672924742102623]","[0.4682905972003937, 0.6235109567642212, -0.06353293359279633]","[0.5234062671661377, 0.629671573638916, -0.026604386046528816]","[0.46847832202911377, 0.6266584992408752, -0.06657729297876358]","[0.42433151602745056, 0.6270087361335754, -0.0704464539885521]","[0.4452424645423889, 0.3992770314216614, 0.06397061049938202]","[0.4431515336036682, 0.7194398045539856, -0.06670689582824707]"
"[0.5063173770904541, 0.5029961466789246, 0.05401892587542534]","[0.5379135608673096, 0.4935401380062103, 0.04900132864713669]","[0.554500937461853, 0.49282166361808777, 0.051184702664613724]","[0.571871280670166, 0.49462223052978516, 0.05638030171394348]","[0.5953910946846008, 0.5027646422386169, 0.07693661749362946]","[0.5696302652359009, 0.5080921053886414, 0.05468558147549629]","[0.5522935390472412, 0.5085634589195251, 0.048337172716856]","[0.5358670353889465, 0.5077425241470337, 0.04637841135263443]","[0.3803485035896301, 0.5032873153686523, 0.042492493987083435]","[0.3470318913459778, 0.49437999725341797, 0.03278984874486923]","[0.33031174540519714, 0.49399620294570923, 0.03228297829627991]","[0.3123641908168793, 0.4961088299751282, 0.03451607748866081]","[0.2856053113937378, 0.5043995380401611, 0.051124103367328644]","[0.31535476446151733, 0.5091606974601746, 0.03332474082708359]","[0.33344006538391113, 0.5093276500701904, 0.0294317826628685]","[0.34994640946388245, 0.5081592798233032, 0.030586950480937958]","[0.3607974052429199, 0.631134569644928, -0.039700333029031754]","[0.42561855912208557, 0.6241337656974792, -0.06650511175394058]","[0.4679013788700104, 0.6238763928413391, -0.06259679794311523]","[0.5222984552383423, 0.6300742626190186, -0.025789031758904457]","[0.46811535954475403, 0.6269038319587708, -0.06532901525497437]","[0.42454102635383606, 0.6271507740020752, -0.06936906278133392]","[0.44639816880226135, 0.39931216835975647, 0.061527375131845474]","[0.4420856535434723, 0.7191179990768433, -0.06416887044906616]"
"[0.5071715712547302, 0.5033921599388123, 0.05415838211774826]","[0.5388578176498413, 0.4940221607685089, 0.049173496663570404]","[0.5555073022842407, 0.4933531582355499, 0.05140708386898041]","[0.5729348659515381, 0.4952089786529541, 0.056737083941698074]","[0.5963918566703796, 0.5034880042076111, 0.07765607535839081]","[0.570708155632019, 0.5086982846260071, 0.0551898218691349]","[0.553331732749939, 0.5091322660446167, 0.04873177036643028]","[0.5368510484695435, 0.5082560777664185, 0.04667825624346733]","[0.38077273964881897, 0.5034189224243164, 0.04182286933064461]","[0.3472256362438202, 0.4944652020931244, 0.03181269019842148]","[0.3303835391998291, 0.49407055974006653, 0.031216414645314217]","[0.31229907274246216, 0.49617281556129456, 0.03341527283191681]","[0.2853715717792511, 0.5044891834259033, 0.05008092150092125]","[0.3152761459350586, 0.5092504024505615, 0.032358404248952866]","[0.33348625898361206, 0.5094524621963501, 0.028506651520729065]","[0.3501163125038147, 0.5082920789718628, 0.029731281101703644]","[0.36086100339889526, 0.631242036819458, -0.03987080603837967]","[0.42627543210983276, 0.6243302822113037, -0.06634783744812012]","[0.4683205485343933, 0.6241201758384705, -0.06219921261072159]","[0.5224332213401794, 0.6303034424781799, -0.025138307362794876]","[0.4686490595340729, 0.6266511082649231, -0.06498624384403229]","[0.4252399802207947, 0.6268543601036072, -0.06930935382843018]","[0.4478341341018677, 0.39990976452827454, 0.060146160423755646]","[0.4416258633136749, 0.7192721366882324, -0.06302641332149506]"
"[0.5058711171150208, 0.503591775894165, 0.05411994084715843]","[0.5372658371925354, 0.49449658393859863, 0.04909319430589676]","[0.553669273853302, 0.4937712550163269, 0.051355671137571335]","[0.5709803104400635, 0.4954744577407837, 0.056716255843639374]","[0.5947967767715454, 0.5033999085426331, 0.0777432918548584]","[0.5694441795349121, 0.508577287197113, 0.0552436001598835]","[0.5521307587623596, 0.5090911388397217, 0.04876752942800522]","[0.5356488823890686, 0.5082908868789673, 0.04673901945352554]","[0.37982377409935, 0.5043381452560425, 0.04172497242689133]","[0.3461809754371643, 0.4961754083633423, 0.03164372593164444]","[0.3295696973800659, 0.49597612023353577, 0.03105495683848858]","[0.3117122948169708, 0.4981416165828705, 0.03330836445093155]","[0.2846982479095459, 0.506291925907135, 0.05007780343294144]","[0.314530611038208, 0.510578989982605, 0.03232413902878761]","[0.3327198326587677, 0.5106686353683472, 0.028459031134843826]","[0.34929826855659485, 0.5094055533409119, 0.029682016000151634]","[0.36102354526519775, 0.6305158138275146, -0.04000722989439964]","[0.42673203349113464, 0.623263955116272, -0.06628459692001343]","[0.46895062923431396, 0.6229191422462463, -0.06210681051015854]","[0.5227823257446289, 0.6290748715400696, -0.025221649557352066]","[0.4691820442676544, 0.6252228617668152, -0.0651850625872612]","[0.4258788228034973, 0.6255841255187988, -0.06954773515462875]","[0.444166362285614, 0.39978349208831787, 0.06052854657173157]","[0.4442713260650635, 0.7185292840003967, -0.06416617333889008]"
"[0.5057233572006226, 0.5034775733947754, 0.0553695410490036]","[0.5371281504631042, 0.49428027868270874, 0.05066009238362312]","[0.5535164475440979, 0.4935310184955597, 0.05304591730237007]","[0.5707359910011292, 0.49520373344421387, 0.058483853936195374]","[0.5943522453308105, 0.5030463337898254, 0.07957877218723297]","[0.5690833330154419, 0.5083308219909668, 0.05679764971137047]","[0.5517836213111877, 0.5088897943496704, 0.05020714923739433]","[0.5353531241416931, 0.5081149935722351, 0.04810246452689171]","[0.37913960218429565, 0.504298985004425, 0.04212275892496109]","[0.34557053446769714, 0.49595192074775696, 0.03198889642953873]","[0.3289327621459961, 0.4956986904144287, 0.031276822090148926]","[0.3110343813896179, 0.49783533811569214, 0.033445075154304504]","[0.28395697474479675, 0.5060128569602966, 0.04996374621987343]","[0.31390315294265747, 0.5104789733886719, 0.03224305436015129]","[0.33212149143218994, 0.5105845928192139, 0.02848629467189312]","[0.3486897051334381, 0.5093292593955994, 0.029844937846064568]","[0.36236003041267395, 0.6309448480606079, -0.04157940670847893]","[0.42775997519493103, 0.6235507726669312, -0.06705817580223083]","[0.47005367279052734, 0.6231189370155334, -0.06265439093112946]","[0.5237022042274475, 0.6290801167488098, -0.025892065837979317]","[0.47010454535484314, 0.6252082586288452, -0.065851129591465]","[0.42690080404281616, 0.6256327629089355, -0.07039888203144073]","[0.4438382387161255, 0.39889711141586304, 0.06279919296503067]","[0.44534099102020264, 0.7189019918441772, -0.0664888545870781]"
"[0.5062525868415833, 0.5032039284706116, 0.054652489721775055]","[0.5377857089042664, 0.4939712882041931, 0.04967067018151283]","[0.5542576313018799, 0.49320828914642334, 0.051919788122177124]","[0.5715858340263367, 0.4948933720588684, 0.057210229337215424]","[0.5953628420829773, 0.502744734287262, 0.0781361386179924]","[0.569625198841095, 0.5079688429832458, 0.055641673505306244]","[0.5522162318229675, 0.5084785223007202, 0.04915931820869446]","[0.5358036756515503, 0.5077123045921326, 0.04716747999191284]","[0.37927308678627014, 0.503868579864502, 0.04239056631922722]","[0.34592947363853455, 0.4953402280807495, 0.032454963773489]","[0.3292938470840454, 0.49499809741973877, 0.03185528889298439]","[0.31135493516921997, 0.4970715641975403, 0.03410216420888901]","[0.28436702489852905, 0.505183219909668, 0.050726935267448425]","[0.3142876625061035, 0.5097159147262573, 0.03291387856006622]","[0.33245667815208435, 0.5098541975021362, 0.02906242571771145]","[0.34894847869873047, 0.5086677670478821, 0.03029312938451767]","[0.36197009682655334, 0.6305022239685059, -0.040423210710287094]","[0.4267965257167816, 0.6234489679336548, -0.06644856184720993]","[0.4690954089164734, 0.6230719685554504, -0.062444183975458145]","[0.5230740308761597, 0.6288641691207886, -0.026035096496343613]","[0.46911925077438354, 0.6250904202461243, -0.06561042368412018]","[0.4260696768760681, 0.6254391670227051, -0.06974662840366364]","[0.4451570212841034, 0.39870548248291016, 0.061312802135944366]","[0.4436649680137634, 0.7190893292427063, -0.06527301669120789]"
"[0.5057737231254578, 0.50356125831604, 0.05455773323774338]","[0.5373212099075317, 0.4942878484725952, 0.04961319640278816]","[0.5537645220756531, 0.4936181902885437, 0.05181380733847618]","[0.5709795951843262, 0.49544331431388855, 0.057051584124565125]","[0.5943746566772461, 0.503569483757019, 0.07779169082641602]","[0.5688728094100952, 0.5086144208908081, 0.0554732121527195]","[0.55162113904953, 0.5090673565864563, 0.04903940111398697]","[0.5352748036384583, 0.5082364678382874, 0.04706144705414772]","[0.38029223680496216, 0.5035955309867859, 0.04247463494539261]","[0.3470912277698517, 0.4946672320365906, 0.0326223224401474]","[0.33045729994773865, 0.49425047636032104, 0.03199470415711403]","[0.3125354051589966, 0.49629539251327515, 0.034176893532276154]","[0.2856799066066742, 0.5044752955436707, 0.050700876861810684]","[0.31533104181289673, 0.5091320872306824, 0.033031195402145386]","[0.3334096074104309, 0.509367048740387, 0.029213331639766693]","[0.3498956561088562, 0.5082670450210571, 0.030428582802414894]","[0.36092454195022583, 0.6302490830421448, -0.040186807513237]","[0.42596715688705444, 0.6234879493713379, -0.06621347367763519]","[0.4680042266845703, 0.6232832074165344, -0.06220519170165062]","[0.5220163464546204, 0.629294753074646, -0.025855420157313347]","[0.4680927097797394, 0.6252674460411072, -0.0654648020863533]","[0.4251117408275604, 0.6254419684410095, -0.06966046243906021]","[0.4467794895172119, 0.3998257517814636, 0.06146341934800148]","[0.44147008657455444, 0.7188042998313904, -0.06536183506250381]"
"[0.5064061880111694, 0.5039319396018982, 0.05408186465501785]","[0.5379230976104736, 0.49504175782203674, 0.04904251918196678]","[0.5542712807655334, 0.49442243576049805, 0.05128692463040352]","[0.5714483261108398, 0.4962390661239624, 0.05657374486327171]","[0.5949888229370117, 0.5042610168457031, 0.07747828960418701]","[0.5696390867233276, 0.5091767311096191, 0.055103302001953125]","[0.5523934364318848, 0.5095883011817932, 0.048652783036231995]","[0.5359936952590942, 0.5087145566940308, 0.046651121228933334]","[0.38102689385414124, 0.503862202167511, 0.041945043951272964]","[0.34786009788513184, 0.49533623456954956, 0.031980857253074646]","[0.3313092887401581, 0.494975209236145, 0.03139392286539078]","[0.31344670057296753, 0.4969998598098755, 0.03361092507839203]","[0.2863837480545044, 0.5050185322761536, 0.05030971020460129]","[0.31598344445228577, 0.5095075368881226, 0.03258144110441208]","[0.3340604603290558, 0.5097361207008362, 0.02872554399073124]","[0.35056352615356445, 0.5086220502853394, 0.029927564784884453]","[0.3612372875213623, 0.6297008991241455, -0.03984827548265457]","[0.42627111077308655, 0.6230159401893616, -0.06587674468755722]","[0.4682375490665436, 0.622850239276886, -0.061827585101127625]","[0.5218855142593384, 0.6289162635803223, -0.02539880946278572]","[0.4683554172515869, 0.6248656511306763, -0.06495276838541031]","[0.42551901936531067, 0.6250190138816833, -0.06921563297510147]","[0.44727104902267456, 0.39990532398223877, 0.06041192635893822]","[0.4421328008174896, 0.718392014503479, -0.06450697034597397]"
"[0.5067600607872009, 0.5039772987365723, 0.05334712937474251]","[0.5381935238838196, 0.4953981637954712, 0.048215705901384354]","[0.5544801950454712, 0.49482229351997375, 0.05046768859028816]","[0.5715765357017517, 0.49661800265312195, 0.05575006827712059]","[0.5950786471366882, 0.5044242739677429, 0.07661808282136917]","[0.5696609020233154, 0.5092989206314087, 0.05439290776848793]","[0.5524362921714783, 0.5096836090087891, 0.04798741266131401]","[0.5361073613166809, 0.5087885856628418, 0.04596937075257301]","[0.38170018792152405, 0.5037397146224976, 0.04132113233208656]","[0.3488513231277466, 0.49542462825775146, 0.031293027102947235]","[0.33239492774009705, 0.49506640434265137, 0.03072669357061386]","[0.31461015343666077, 0.4970303475856781, 0.03297320753335953]","[0.28759047389030457, 0.5047943592071533, 0.049651119858026505]","[0.3170638978481293, 0.509316623210907, 0.03204752504825592]","[0.3350425362586975, 0.5095668435096741, 0.02821599878370762]","[0.35144251585006714, 0.5084699988365173, 0.029391806572675705]","[0.3615877330303192, 0.6300562620162964, -0.03904498741030693]","[0.42609190940856934, 0.6234080195426941, -0.06530336290597916]","[0.46796438097953796, 0.62325119972229, -0.06132519990205765]","[0.521603524684906, 0.6293292045593262, -0.024778593331575394]","[0.4681667387485504, 0.6257612109184265, -0.06409607827663422]","[0.42527973651885986, 0.6258960962295532, -0.06826365739107132]","[0.4482495188713074, 0.40019214153289795, 0.05904676765203476]","[0.44176191091537476, 0.7186506986618042, -0.06273851543664932]"
"[0.5065275430679321, 0.5041108727455139, 0.05497397854924202]","[0.537810742855072, 0.4951831102371216, 0.050389666110277176]","[0.5541197061538696, 0.4945250153541565, 0.052781932055950165]","[0.5712059736251831, 0.49631360173225403, 0.05818508192896843]","[0.5945956110954285, 0.5043482184410095, 0.07907266914844513]","[0.5696543455123901, 0.5094595551490784, 0.05645165592432022]","[0.55253005027771, 0.5099079012870789, 0.049908898770809174]","[0.5361637473106384, 0.5090464353561401, 0.04779968783259392]","[0.3818040192127228, 0.5041546821594238, 0.04175971448421478]","[0.3487880527973175, 0.4956819415092468, 0.03175564482808113]","[0.332301527261734, 0.4953237771987915, 0.031066183000802994]","[0.3144645094871521, 0.4973471164703369, 0.033143844455480576]","[0.2872470021247864, 0.505396842956543, 0.04949250444769859]","[0.3168255686759949, 0.5099980235099792, 0.031922779977321625]","[0.33487367630004883, 0.5102241635322571, 0.028180092573165894]","[0.351349800825119, 0.5090856552124023, 0.029550177976489067]","[0.3623168170452118, 0.6302782297134399, -0.0412808321416378]","[0.42749521136283875, 0.6232609748840332, -0.06687537580728531]","[0.46938109397888184, 0.6230869889259338, -0.06244407594203949]","[0.5222292542457581, 0.6294325590133667, -0.02544439025223255]","[0.46956634521484375, 0.6256165504455566, -0.06542503833770752]","[0.4266614615917206, 0.6257940530776978, -0.07008320093154907]","[0.44742804765701294, 0.3998626470565796, 0.06260909140110016]","[0.44387325644493103, 0.7187628746032715, -0.06593409180641174]"
