left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6873504519462585, 0.3255661129951477, 0.08209998160600662]","[0.6718981862068176, 0.3189948797225952, 0.06280721724033356]","[0.6490401029586792, 0.3172479569911957, 0.052574872970581055]","[0.6262842416763306, 0.32211798429489136, 0.05213410407304764]","[0.6490368843078613, 0.32742100954055786, 0.05051140859723091]","[0.6725761890411377, 0.3285152316093445, 0.06111866235733032]","[0.5361985564231873, 0.31937897205352783, 0.02437996305525303]","[0.5108723640441895, 0.31279999017715454, 0.013001817278563976]","[0.48502686619758606, 0.3138384222984314, 0.010334128513932228]","[0.46232500672340393, 0.31992167234420776, 0.020640134811401367]","[0.4845702052116394, 0.323856920003891, 0.009649966843426228]","[0.511927604675293, 0.32356905937194824, 0.011789139360189438]","[0.4845702052116394, 0.323856920003891, 0.009649966843426228]","[0.536014974117279, 0.41563552618026733, -0.04910867661237717]","[0.5841213464736938, 0.40818002820014954, -0.05870557203888893]","[0.6096781492233276, 0.4084525406360626, -0.04942670837044716]","[0.6389997601509094, 0.41624167561531067, -0.016826966777443886]","[0.6107932925224304, 0.41134774684906006, -0.050506483763456345]","[0.5827247500419617, 0.41106173396110535, -0.06055748835206032]","[0.5843000411987305, 0.24219173192977905, 0.055585745722055435]","[0.5902883410453796, 0.4896376132965088, -0.05419621616601944]"
"[0.6867691278457642, 0.32627764344215393, 0.08088474720716476]","[0.6715575456619263, 0.31955432891845703, 0.06148466095328331]","[0.6487465500831604, 0.31780409812927246, 0.051160309463739395]","[0.6259583830833435, 0.32300591468811035, 0.05074533820152283]","[0.6487230658531189, 0.3283382058143616, 0.04932110756635666]","[0.6722275018692017, 0.32936540246009827, 0.059984903782606125]","[0.5368383526802063, 0.3203311562538147, 0.022776030004024506]","[0.5113481283187866, 0.31347304582595825, 0.011241975240409374]","[0.48545145988464355, 0.31453844904899597, 0.008548833429813385]","[0.4628468155860901, 0.32076746225357056, 0.018881332129240036]","[0.4851614534854889, 0.3248274326324463, 0.008086132816970348]","[0.5125497579574585, 0.32456499338150024, 0.010273480787873268]","[0.4851614534854889, 0.3248274326324463, 0.008086132816970348]","[0.5350486040115356, 0.4158115088939667, -0.04729225113987923]","[0.5840663909912109, 0.4087127149105072, -0.057259753346443176]","[0.6100521087646484, 0.4090014696121216, -0.04781167209148407]","[0.6392959952354431, 0.41647598147392273, -0.014462324790656567]","[0.6109859943389893, 0.41190749406814575, -0.048601847141981125]","[0.5827374458312988, 0.411629319190979, -0.058843545615673065]","[0.5846242904663086, 0.2424437403678894, 0.05182367190718651]","[0.5903943181037903, 0.4901271164417267, -0.0513237789273262]"
"[0.6876890659332275, 0.32616153359413147, 0.08018092066049576]","[0.6723622679710388, 0.3194989264011383, 0.060645878314971924]","[0.6493046283721924, 0.31778308749198914, 0.05034774914383888]","[0.6264594793319702, 0.3230080008506775, 0.05017315223813057]","[0.6492337584495544, 0.32825803756713867, 0.048682231456041336]","[0.6728987097740173, 0.3292781412601471, 0.0593259260058403]","[0.5364691615104675, 0.3205435276031494, 0.022499119862914085]","[0.5108221769332886, 0.3138502538204193, 0.01086090411990881]","[0.4848032593727112, 0.3150145709514618, 0.008283687755465508]","[0.46229293942451477, 0.3212208151817322, 0.018845269456505775]","[0.48474669456481934, 0.3251575231552124, 0.007983621209859848]","[0.5121904611587524, 0.3247912526130676, 0.010033209808170795]","[0.48474669456481934, 0.3251575231552124, 0.007983621209859848]","[0.5352024435997009, 0.4169604480266571, -0.04668731987476349]","[0.5839260220527649, 0.40990692377090454, -0.05675826966762543]","[0.6096064448356628, 0.4101570248603821, -0.04745937138795853]","[0.6388575434684753, 0.4175078868865967, -0.01431396882981062]","[0.6106276512145996, 0.4129565358161926, -0.048180028796195984]","[0.5825261473655701, 0.4127275347709656, -0.05822582170367241]","[0.5843874216079712, 0.2426823228597641, 0.04985165223479271]","[0.590455174446106, 0.49096083641052246, -0.049158938229084015]"
"[0.6890026926994324, 0.3267551064491272, 0.08043571561574936]","[0.6742327809333801, 0.31971827149391174, 0.06060834228992462]","[0.65088951587677, 0.3179889917373657, 0.05004870519042015]","[0.6275297999382019, 0.3240169584751129, 0.04966437444090843]","[0.650425374507904, 0.32929134368896484, 0.048493172973394394]","[0.6742711663246155, 0.3302537500858307, 0.059396836906671524]","[0.5385105609893799, 0.3213413953781128, 0.020834097638726234]","[0.5128108263015747, 0.31380870938301086, 0.008972280658781528]","[0.48664072155952454, 0.3148830831050873, 0.00610648188740015]","[0.46428152918815613, 0.3213793635368347, 0.01647574082016945]","[0.4867662191390991, 0.3256946802139282, 0.00590913463383913]","[0.5142219066619873, 0.32550299167633057, 0.008245663717389107]","[0.4867662191390991, 0.3256946802139282, 0.00590913463383913]","[0.535090982913971, 0.4187762439250946, -0.04542318731546402]","[0.5847047567367554, 0.4122244417667389, -0.05541466176509857]","[0.6109758019447327, 0.41253095865249634, -0.04582472890615463]","[0.6403064727783203, 0.41941604018211365, -0.011839896440505981]","[0.6116427183151245, 0.4151306748390198, -0.046640895307064056]","[0.5833210349082947, 0.4148399233818054, -0.056980978697538376]","[0.5872737765312195, 0.24259015917778015, 0.04625603184103966]","[0.5902171730995178, 0.4927765727043152, -0.04694264754652977]"
"[0.6867252588272095, 0.3281518220901489, 0.08101949840784073]","[0.6721751093864441, 0.32142072916030884, 0.061165716499090195]","[0.6492973566055298, 0.31970590353012085, 0.05037979781627655]","[0.6264477968215942, 0.3253689110279083, 0.049733057618141174]","[0.6488732099533081, 0.33052894473075867, 0.048920780420303345]","[0.6722772717475891, 0.3314763605594635, 0.06005556508898735]","[0.5385918021202087, 0.32264935970306396, 0.019732799381017685]","[0.5132849216461182, 0.31549662351608276, 0.007625657599419355]","[0.4875587522983551, 0.31659936904907227, 0.004402585327625275]","[0.4652104377746582, 0.3227919042110443, 0.014405477792024612]","[0.4877481460571289, 0.32691001892089844, 0.004311445634812117]","[0.5148154497146606, 0.32671958208084106, 0.007004460319876671]","[0.4877481460571289, 0.32691001892089844, 0.004311445634812117]","[0.5344378352165222, 0.4202289581298828, -0.04517674073576927]","[0.5845305919647217, 0.4138883948326111, -0.05465440824627876]","[0.6109669804573059, 0.4142189025878906, -0.04472258687019348]","[0.6401163935661316, 0.4208768308162689, -0.010371409356594086]","[0.6114891171455383, 0.41633880138397217, -0.04565112665295601]","[0.5831949710845947, 0.4160403609275818, -0.0563838854432106]","[0.586739182472229, 0.24363785982131958, 0.04567564278841019]","[0.5897670388221741, 0.4937039613723755, -0.04683182016015053]"
"[0.6877362132072449, 0.32829660177230835, 0.07940514385700226]","[0.6730996370315552, 0.32165366411209106, 0.05929344519972801]","[0.6499106884002686, 0.32000190019607544, 0.0484657809138298]","[0.6269934177398682, 0.32587334513664246, 0.04811234027147293]","[0.6495177149772644, 0.33097049593925476, 0.04737960919737816]","[0.673068642616272, 0.3318595290184021, 0.05852121487259865]","[0.5386067628860474, 0.3233226239681244, 0.018217993900179863]","[0.5131633877754211, 0.3160512447357178, 0.005940969102084637]","[0.4872521460056305, 0.3171370029449463, 0.0028497956227511168]","[0.46503934264183044, 0.3232981562614441, 0.013113613240420818]","[0.48761990666389465, 0.327606737613678, 0.0030116899870336056]","[0.5147590637207031, 0.3274085819721222, 0.005617132410407066]","[0.48761990666389465, 0.327606737613678, 0.0030116899870336056]","[0.5358873009681702, 0.42166075110435486, -0.04333730414509773]","[0.5855153799057007, 0.41544029116630554, -0.05325450003147125]","[0.6117091774940491, 0.41562050580978394, -0.04342013597488403]","[0.6407566070556641, 0.42174452543258667, -0.008900330401957035]","[0.612534761428833, 0.41772931814193726, -0.04405560716986656]","[0.5843985080718994, 0.41757792234420776, -0.05470140650868416]","[0.58689284324646, 0.2440360188484192, 0.040861181914806366]","[0.590723991394043, 0.4941253364086151, -0.042135704308748245]"
"[0.6865631341934204, 0.3291258215904236, 0.07852183282375336]","[0.672259509563446, 0.3227134943008423, 0.0583493635058403]","[0.6493303179740906, 0.3210830092430115, 0.047386202961206436]","[0.626487135887146, 0.326853483915329, 0.04695562273263931]","[0.648666501045227, 0.33183756470680237, 0.046560801565647125]","[0.6720448136329651, 0.3326791226863861, 0.05780117213726044]","[0.5399156808853149, 0.3242464065551758, 0.016433339565992355]","[0.5146520733833313, 0.31703731417655945, 0.003916516900062561]","[0.4890006184577942, 0.31808093190193176, 0.0006959131569601595]","[0.4669080078601837, 0.3240155279636383, 0.010726102627813816]","[0.4894920885562897, 0.328330397605896, 0.0010794602567330003]","[0.5164114236831665, 0.32820701599121094, 0.00386020727455616]","[0.4894920885562897, 0.328330397605896, 0.0010794602567330003]","[0.535395085811615, 0.4228067994117737, -0.041835468262434006]","[0.5851477980613708, 0.41688650846481323, -0.05155312642455101]","[0.6114120483398438, 0.4170849919319153, -0.04151018336415291]","[0.6401770114898682, 0.4229438304901123, -0.006535747554153204]","[0.6121039390563965, 0.4190862774848938, -0.04189012199640274]","[0.5841439962387085, 0.4189143478870392, -0.05273409187793732]","[0.5881068110466003, 0.24478329718112946, 0.03722695633769035]","[0.590083658695221, 0.49561846256256104, -0.039389703422784805]"
"[0.6868206262588501, 0.32954519987106323, 0.0777696818113327]","[0.6723945140838623, 0.3232150673866272, 0.0574929341673851]","[0.6493546962738037, 0.32164648175239563, 0.04651057347655296]","[0.6266170144081116, 0.3274427652359009, 0.04629892855882645]","[0.648889422416687, 0.33238157629966736, 0.045871566981077194]","[0.6723024845123291, 0.3331541121006012, 0.05710965022444725]","[0.5396596789360046, 0.3250998258590698, 0.015956053510308266]","[0.5142217874526978, 0.3180685043334961, 0.00332819577306509]","[0.4885028600692749, 0.3192277252674103, 0.0001842073252191767]","[0.46649640798568726, 0.3251715898513794, 0.010423773899674416]","[0.48913881182670593, 0.3293958604335785, 0.0007265532622113824]","[0.5160810351371765, 0.3291703164577484, 0.003435304621234536]","[0.48913881182670593, 0.3293958604335785, 0.0007265532622113824]","[0.5362868905067444, 0.42381200194358826, -0.04112768545746803]","[0.5858992338180542, 0.418002724647522, -0.05096166208386421]","[0.6119284629821777, 0.4181026518344879, -0.04102398455142975]","[0.6406940221786499, 0.42358455061912537, -0.006158999167382717]","[0.612804114818573, 0.41989055275917053, -0.04134400188922882]","[0.5849286317825317, 0.4198448061943054, -0.052107181400060654]","[0.5873280167579651, 0.24565359950065613, 0.035409364849328995]","[0.5913541316986084, 0.4959271550178528, -0.03737879544496536]"
"[0.68692547082901, 0.32993873953819275, 0.0770832970738411]","[0.6726136207580566, 0.32344958186149597, 0.05687667056918144]","[0.6493620872497559, 0.32191863656044006, 0.04603595286607742]","[0.6264312267303467, 0.3280881643295288, 0.045912791043519974]","[0.6487223505973816, 0.3329479694366455, 0.04538939148187637]","[0.6722345948219299, 0.33367598056793213, 0.05650465190410614]","[0.5393849015235901, 0.3257632553577423, 0.01610596664249897]","[0.5139650106430054, 0.3182857036590576, 0.0036116368137300014]","[0.4880882799625397, 0.3193722665309906, 0.0005760914064012468]","[0.4662294387817383, 0.32550787925720215, 0.01089788880199194]","[0.48883676528930664, 0.32989373803138733, 0.0011063046986237168]","[0.5157967805862427, 0.32974961400032043, 0.003675814950838685]","[0.48883676528930664, 0.32989373803138733, 0.0011063046986237168]","[0.5354995727539062, 0.4248562753200531, -0.04045255482196808]","[0.5850743651390076, 0.41910606622695923, -0.05073324590921402]","[0.6111545562744141, 0.419188529253006, -0.04097220301628113]","[0.6404098272323608, 0.42456716299057007, -0.006126126740127802]","[0.6120031476020813, 0.4209669530391693, -0.04124358668923378]","[0.584079384803772, 0.4209239184856415, -0.051786504685878754]","[0.5871713161468506, 0.24626624584197998, 0.034523844718933105]","[0.5905572772026062, 0.4969094395637512, -0.03689968213438988]"
"[0.6862118244171143, 0.3298424184322357, 0.0766751691699028]","[0.6719265580177307, 0.32332730293273926, 0.05657151713967323]","[0.648674488067627, 0.3218361437320709, 0.04578522592782974]","[0.6257179379463196, 0.32825419306755066, 0.045672837644815445]","[0.6480515599250793, 0.33310073614120483, 0.04510970786213875]","[0.6715978384017944, 0.3337412178516388, 0.05617818608880043]","[0.5391726493835449, 0.3261072039604187, 0.016056757420301437]","[0.5136327743530273, 0.3184610903263092, 0.0036479791160672903]","[0.48773595690727234, 0.31956955790519714, 0.0006298054358921945]","[0.4659556746482849, 0.32580292224884033, 0.01089595165103674]","[0.4885410666465759, 0.33033689856529236, 0.001132879639044404]","[0.5155126452445984, 0.33018821477890015, 0.003691917983815074]","[0.4885410666465759, 0.33033689856529236, 0.001132879639044404]","[0.5348193645477295, 0.42578408122062683, -0.04012175649404526]","[0.5845237970352173, 0.41978025436401367, -0.05042765289545059]","[0.6107404232025146, 0.4197975993156433, -0.04073050990700722]","[0.6399718523025513, 0.42522233724594116, -0.0058814771473407745]","[0.6115381717681885, 0.42174214124679565, -0.04088572785258293]","[0.5835453867912292, 0.42176926136016846, -0.05136983469128609]","[0.5869141221046448, 0.2460116595029831, 0.034183260053396225]","[0.5900654196739197, 0.49735331535339355, -0.03670152276754379]"
"[0.6862897872924805, 0.32961195707321167, 0.07666809111833572]","[0.6718649864196777, 0.3231804370880127, 0.05654880404472351]","[0.6484737396240234, 0.3217921555042267, 0.04580798000097275]","[0.6254749894142151, 0.3283238112926483, 0.0457535982131958]","[0.6479012966156006, 0.33303770422935486, 0.04510584473609924]","[0.6715662479400635, 0.3335628807544708, 0.056140776723623276]","[0.5386082530021667, 0.3264356851577759, 0.016372106969356537]","[0.5128534436225891, 0.31886112689971924, 0.0039884066209197044]","[0.4868570566177368, 0.3200402855873108, 0.0010150164598599076]","[0.4651451110839844, 0.3262900114059448, 0.01140191312879324]","[0.487873911857605, 0.3307293951511383, 0.001504241256043315]","[0.51493239402771, 0.3305305242538452, 0.004010475240647793]","[0.487873911857605, 0.3307293951511383, 0.001504241256043315]","[0.5345625877380371, 0.42606648802757263, -0.03978579491376877]","[0.5846624374389648, 0.42014628648757935, -0.05045800656080246]","[0.6113661527633667, 0.4201107919216156, -0.04081746190786362]","[0.6412668824195862, 0.42528361082077026, -0.005797058343887329]","[0.6121150255203247, 0.4218951463699341, -0.04110131040215492]","[0.5837575197219849, 0.42198610305786133, -0.05151192098855972]","[0.5852687358856201, 0.2461027354001999, 0.03439420834183693]","[0.5917081236839294, 0.49763450026512146, -0.03729565441608429]"
"[0.6855140924453735, 0.329801082611084, 0.07664152979850769]","[0.67110276222229, 0.3235335350036621, 0.056498121470212936]","[0.6477946639060974, 0.32221290469169617, 0.04567602649331093]","[0.624786376953125, 0.328682541847229, 0.045578356832265854]","[0.6471236348152161, 0.33331215381622314, 0.04503288120031357]","[0.6708177924156189, 0.33379673957824707, 0.05612177029252052]","[0.5379689335823059, 0.3269047141075134, 0.01593850553035736]","[0.5121038556098938, 0.3194311261177063, 0.0034703148994594812]","[0.486106276512146, 0.3206070363521576, 0.00041484422399662435]","[0.46432599425315857, 0.32675331830978394, 0.010754741728305817]","[0.4872511625289917, 0.33121830224990845, 0.000984055339358747]","[0.5143743753433228, 0.3309799134731293, 0.003554846392944455]","[0.4872511625289917, 0.33121830224990845, 0.000984055339358747]","[0.5342251062393188, 0.42653000354766846, -0.0395980030298233]","[0.5845598578453064, 0.4205823242664337, -0.05006859079003334]","[0.6114391684532166, 0.4205184876918793, -0.040310636162757874]","[0.6413283348083496, 0.4256407618522644, -0.00518052326515317]","[0.6121156215667725, 0.42236340045928955, -0.04062392935156822]","[0.583670973777771, 0.4224720001220703, -0.05114122852683067]","[0.5843998193740845, 0.24638789892196655, 0.033704087138175964]","[0.591955304145813, 0.4981841444969177, -0.03684505820274353]"
