left_eye_362,left_eye_385,left_eye_386,left_eye_387,left_eye_263,left_eye_373,left_eye_374,left_eye_380,right_eye_133,right_eye_158,right_eye_159,right_eye_160,right_eye_33,right_eye_144,right_eye_145,right_eye_153,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.5516325235366821, 0.33457818627357483, 0.03192958980798721]","[0.5783419609069824, 0.3277043104171753, 0.02547539584338665]","[0.5913134813308716, 0.32747045159339905, 0.025814659893512726]","[0.6047133207321167, 0.3290971517562866, 0.028836704790592194]","[0.6229400038719177, 0.33529359102249146, 0.0440012663602829]","[0.6022868752479553, 0.3388792872428894, 0.028189819306135178]","[0.5887126922607422, 0.33913654088974, 0.024400629103183746]","[0.5755573511123657, 0.3383357524871826, 0.024304945021867752]","[0.45881950855255127, 0.33431345224380493, 0.034277189522981644]","[0.43278682231903076, 0.3271591365337372, 0.028727320954203606]","[0.4199267327785492, 0.32684025168418884, 0.029644418507814407]","[0.4067835509777069, 0.3284964859485626, 0.033143118023872375]","[0.3895391821861267, 0.3346962034702301, 0.049019910395145416]","[0.40915507078170776, 0.33843863010406494, 0.03260472044348717]","[0.4223247170448303, 0.33881375193595886, 0.028423761948943138]","[0.43520018458366394, 0.33808809518814087, 0.027714980766177177]","[0.4448685050010681, 0.42648497223854065, -0.021378636360168457]","[0.486697256565094, 0.4223649203777313, -0.0457906611263752]","[0.5170069932937622, 0.42244434356689453, -0.046416275203228]","[0.5622406005859375, 0.4269547462463379, -0.024062950164079666]","[0.5175393223762512, 0.42439016699790955, -0.047983258962631226]","[0.4854598641395569, 0.42426156997680664, -0.047236185520887375]","[0.5046859979629517, 0.261677622795105, 0.03946882113814354]","[0.5016468167304993, 0.48924583196640015, -0.04268521070480347]"
"[0.5517858862876892, 0.333528608083725, 0.031312014907598495]","[0.5783235430717468, 0.3268125653266907, 0.02498958632349968]","[0.5912205576896667, 0.3265911936759949, 0.025390207767486572]","[0.6045529842376709, 0.3281787633895874, 0.02850988134741783]","[0.6225989460945129, 0.33421027660369873, 0.043760236352682114]","[0.6019264459609985, 0.3377733826637268, 0.028050046414136887]","[0.5884190797805786, 0.33804410696029663, 0.02422170527279377]","[0.5753549337387085, 0.33724069595336914, 0.024000732228159904]","[0.45984989404678345, 0.3332713842391968, 0.03278299793601036]","[0.43398845195770264, 0.3263234794139862, 0.026960212737321854]","[0.42125076055526733, 0.3260546624660492, 0.027753526344895363]","[0.40820080041885376, 0.32769548892974854, 0.031152794137597084]","[0.3909170627593994, 0.33367374539375305, 0.04681715369224548]","[0.41065913438796997, 0.3372955918312073, 0.030845968052744865]","[0.42377182841300964, 0.3376913070678711, 0.02679884061217308]","[0.4365677833557129, 0.33697509765625, 0.026167355477809906]","[0.44475969672203064, 0.4262961149215698, -0.020377034321427345]","[0.4870772659778595, 0.42228078842163086, -0.044844262301921844]","[0.5175553560256958, 0.4223891496658325, -0.04515869915485382]","[0.5625956058502197, 0.4268968403339386, -0.021967167034745216]","[0.518036961555481, 0.4246810972690582, -0.04658558964729309]","[0.4857335090637207, 0.4245384633541107, -0.046189047396183014]","[0.5048989057540894, 0.2610461711883545, 0.03680487722158432]","[0.5022292733192444, 0.48971307277679443, -0.04026295989751816]"
"[0.5520517230033875, 0.3334471583366394, 0.0314490832388401]","[0.5783619284629822, 0.32689169049263, 0.025066327303647995]","[0.5912072062492371, 0.3266655206680298, 0.025440644472837448]","[0.6045202016830444, 0.32818108797073364, 0.028549034148454666]","[0.6226877570152283, 0.33401405811309814, 0.04376878961920738]","[0.6021280288696289, 0.33754962682724, 0.028104951605200768]","[0.588638186454773, 0.3378474712371826, 0.024292636662721634]","[0.5756059885025024, 0.33708563446998596, 0.024100255221128464]","[0.46026402711868286, 0.3334573209285736, 0.03306155651807785]","[0.43439626693725586, 0.32684075832366943, 0.027223479002714157]","[0.4217093884944916, 0.32664018869400024, 0.02804526686668396]","[0.4087357223033905, 0.3282965123653412, 0.0314578041434288]","[0.3914533257484436, 0.3341667056083679, 0.047160446643829346]","[0.4111413359642029, 0.33762839436531067, 0.031180519610643387]","[0.4242182672023773, 0.33798521757125854, 0.027114462107419968]","[0.43697988986968994, 0.33723628520965576, 0.02645828388631344]","[0.4455902874469757, 0.42676910758018494, -0.020471928641200066]","[0.4879130721092224, 0.4225858151912689, -0.045176248997449875]","[0.518417239189148, 0.4226395785808563, -0.0455096997320652]","[0.5635245442390442, 0.42718517780303955, -0.0221917312592268]","[0.5189256072044373, 0.42518746852874756, -0.04664796218276024]","[0.48650798201560974, 0.42509910464286804, -0.046214036643505096]","[0.5044230222702026, 0.2613537907600403, 0.03746354952454567]","[0.503640353679657, 0.4901357591152191, -0.04047241806983948]"
"[0.5519559979438782, 0.33347466588020325, 0.03229737654328346]","[0.5784343481063843, 0.32685041427612305, 0.025941334664821625]","[0.5913736820220947, 0.32658982276916504, 0.02627166360616684]","[0.6048051714897156, 0.3280990421772003, 0.02929268218576908]","[0.6232588887214661, 0.33397892117500305, 0.044380657374858856]","[0.6024112701416016, 0.33756306767463684, 0.0286320261657238]","[0.588822603225708, 0.3378444314002991, 0.024849796667695045]","[0.57571941614151, 0.33709651231765747, 0.024738948792219162]","[0.45917412638664246, 0.3335675597190857, 0.034355420619249344]","[0.43327751755714417, 0.3269178867340088, 0.028754137456417084]","[0.42050638794898987, 0.32668840885162354, 0.029642855748534203]","[0.4074208438396454, 0.3283458650112152, 0.033072423189878464]","[0.39000627398490906, 0.33432143926620483, 0.04878711700439453]","[0.40985530614852905, 0.3378278613090515, 0.032532937824726105]","[0.42303466796875, 0.3381373882293701, 0.028400031849741936]","[0.435843825340271, 0.3373646140098572, 0.02771458774805069]","[0.44565078616142273, 0.4266822040081024, -0.021587133407592773]","[0.48763588070869446, 0.4222116470336914, -0.04625272750854492]","[0.5182876586914062, 0.4222166836261749, -0.04675667732954025]","[0.5634852647781372, 0.4269098937511444, -0.023825930431485176]","[0.5188998579978943, 0.42494043707847595, -0.04795961081981659]","[0.4864064157009125, 0.42489323019981384, -0.04734426736831665]","[0.5036911964416504, 0.26133692264556885, 0.0404089130461216]","[0.5039587020874023, 0.48992085456848145, -0.042825691401958466]"
"[0.551730751991272, 0.3333563804626465, 0.03252554312348366]","[0.5782601237297058, 0.3265523910522461, 0.026257680729031563]","[0.5912314653396606, 0.3262695074081421, 0.02660270221531391]","[0.6046988368034363, 0.3278052508831024, 0.029631447046995163]","[0.6230828166007996, 0.3338070511817932, 0.04468688368797302]","[0.6021853685379028, 0.33743733167648315, 0.02892293781042099]","[0.5885893106460571, 0.33771705627441406, 0.025113068521022797]","[0.5754913091659546, 0.3369702100753784, 0.024983372539281845]","[0.4588387906551361, 0.3334508240222931, 0.03442325070500374]","[0.43290019035339355, 0.3266236186027527, 0.028847025707364082]","[0.4201049506664276, 0.32637083530426025, 0.029706239700317383]","[0.4069852828979492, 0.3280456066131592, 0.0330931581556797]","[0.389631450176239, 0.33413001894950867, 0.04872975870966911]","[0.4095551669597626, 0.3376944959163666, 0.03250978887081146]","[0.4227486550807953, 0.33799877762794495, 0.028395289555191994]","[0.4355528950691223, 0.3372238278388977, 0.02774125151336193]","[0.4456022381782532, 0.42654725909233093, -0.021840142086148262]","[0.4876522123813629, 0.4221093952655792, -0.04624719172716141]","[0.5182111263275146, 0.42211464047431946, -0.04671884700655937]","[0.563433051109314, 0.4267602562904358, -0.023944532498717308]","[0.518814742565155, 0.4245246946811676, -0.04818789288401604]","[0.48645591735839844, 0.42447641491889954, -0.047598205506801605]","[0.5034618377685547, 0.2611719071865082, 0.040594682097435]","[0.5038055181503296, 0.48963963985443115, -0.043304190039634705]"
"[0.5515655279159546, 0.33307090401649475, 0.03177446499466896]","[0.5779902338981628, 0.32634204626083374, 0.025441424921154976]","[0.5909099578857422, 0.3260805308818817, 0.0257854126393795]","[0.6043017506599426, 0.32761478424072266, 0.028829650953412056]","[0.622597873210907, 0.3335561752319336, 0.04389479011297226]","[0.6018155813217163, 0.3371516466140747, 0.02824115753173828]","[0.5882871150970459, 0.3374429941177368, 0.024455077946186066]","[0.5752454400062561, 0.3366970419883728, 0.024314770475029945]","[0.45935186743736267, 0.33322420716285706, 0.033655207604169846]","[0.433517187833786, 0.32649898529052734, 0.028009682893753052]","[0.42079392075538635, 0.326276034116745, 0.028872258961200714]","[0.40775033831596375, 0.3279566168785095, 0.032263197004795074]","[0.3904557228088379, 0.33397161960601807, 0.047898273915052414]","[0.4102820158004761, 0.33748242259025574, 0.03179899603128433]","[0.42340579628944397, 0.33779585361480713, 0.027700893580913544]","[0.4361523389816284, 0.33701714873313904, 0.027030564844608307]","[0.4463503658771515, 0.42647767066955566, -0.02127068303525448]","[0.48801884055137634, 0.4220549762248993, -0.04560105502605438]","[0.5182052254676819, 0.4220621883869171, -0.04604911431670189]","[0.562908411026001, 0.4267149865627289, -0.023313527926802635]","[0.5188394784927368, 0.4246633052825928, -0.04723440110683441]","[0.4867672920227051, 0.4246080219745636, -0.04666814208030701]","[0.5036786794662476, 0.26105576753616333, 0.03893826901912689]","[0.5038405060768127, 0.48959803581237793, -0.04141484946012497]"
"[0.5512083768844604, 0.3329780399799347, 0.031983695924282074]","[0.5776506662368774, 0.32631346583366394, 0.02565254271030426]","[0.5905454158782959, 0.32607221603393555, 0.025976724922657013]","[0.60392165184021, 0.32761868834495544, 0.029001187533140182]","[0.6222547888755798, 0.33357274532318115, 0.044054485857486725]","[0.6014988422393799, 0.3371227979660034, 0.028377091512084007]","[0.5879679918289185, 0.3374057710170746, 0.024600191041827202]","[0.5749293565750122, 0.33664414286613464, 0.024481166154146194]","[0.45907676219940186, 0.3331342935562134, 0.03394488990306854]","[0.433194100856781, 0.3264651596546173, 0.0283364187926054]","[0.4204709827899933, 0.3262554109096527, 0.029218940064311028]","[0.4074445068836212, 0.32794174551963806, 0.03261033445596695]","[0.3901788890361786, 0.33396115899086, 0.048257023096084595]","[0.40989184379577637, 0.33744049072265625, 0.03211424872279167]","[0.423023521900177, 0.3377535939216614, 0.02799754962325096]","[0.4357970654964447, 0.33697181940078735, 0.02732202224433422]","[0.4459252655506134, 0.42631447315216064, -0.02155092917382717]","[0.4876222312450409, 0.4218510389328003, -0.04579315334558487]","[0.5177979469299316, 0.4218618869781494, -0.0462460033595562]","[0.562640905380249, 0.4265545606613159, -0.023693926632404327]","[0.5184179544448853, 0.4243928790092468, -0.047440849244594574]","[0.4863384962081909, 0.42432981729507446, -0.046863485127687454]","[0.50339674949646, 0.261031836271286, 0.03978996351361275]","[0.5032581686973572, 0.48931774497032166, -0.042180515825748444]"
"[0.5510132908821106, 0.3324785828590393, 0.03187289461493492]","[0.5774965286254883, 0.32561957836151123, 0.02554956264793873]","[0.5904482007026672, 0.3253585994243622, 0.02582775242626667]","[0.6038690805435181, 0.32692378759384155, 0.028778884559869766]","[0.6221756935119629, 0.3329620659351349, 0.043718013912439346]","[0.6012943983078003, 0.3365641236305237, 0.02813030779361725]","[0.5877573490142822, 0.3368425667285919, 0.02438354305922985]","[0.5747182369232178, 0.3360968232154846, 0.024315208196640015]","[0.45898646116256714, 0.3327087461948395, 0.03404861316084862]","[0.43308860063552856, 0.32588857412338257, 0.028517646715044975]","[0.42032456398010254, 0.3256632089614868, 0.029412169009447098]","[0.4072791337966919, 0.32737234234809875, 0.03279360383749008]","[0.390106737613678, 0.3334774672985077, 0.04840746149420738]","[0.40989458560943604, 0.33697813749313354, 0.032257985323667526]","[0.42301779985427856, 0.3372802138328552, 0.02812885120511055]","[0.4357675313949585, 0.3365093469619751, 0.027423890307545662]","[0.44528692960739136, 0.42563730478286743, -0.021196454763412476]","[0.48698949813842773, 0.42140233516693115, -0.04556450620293617]","[0.5173501372337341, 0.4214446246623993, -0.04608415439724922]","[0.5624174475669861, 0.4260493218898773, -0.023600149899721146]","[0.518028199672699, 0.4239646792411804, -0.04727187752723694]","[0.48583149909973145, 0.42386767268180847, -0.04660683497786522]","[0.503255307674408, 0.26093828678131104, 0.039801012724637985]","[0.5028839111328125, 0.48855045437812805, -0.042163316160440445]"
"[0.550489604473114, 0.33203279972076416, 0.03164174407720566]","[0.5769800543785095, 0.324891597032547, 0.025256605818867683]","[0.589983344078064, 0.3245742917060852, 0.02548409439623356]","[0.6034716367721558, 0.3261328637599945, 0.028377028182148933]","[0.6218463778495789, 0.33226555585861206, 0.043198246508836746]","[0.6009456515312195, 0.33599865436553955, 0.02769274264574051]","[0.5873859524726868, 0.33632993698120117, 0.024003060534596443]","[0.5742972493171692, 0.3356148302555084, 0.023988492786884308]","[0.45870769023895264, 0.3324788212776184, 0.03435179963707924]","[0.4327748119831085, 0.32545408606529236, 0.028983283787965775]","[0.41998061537742615, 0.3252202272415161, 0.02991034835577011]","[0.4069346785545349, 0.32697534561157227, 0.033350296318531036]","[0.3899226784706116, 0.3332802653312683, 0.04903770610690117]","[0.40961790084838867, 0.33685073256492615, 0.03277798742055893]","[0.42270034551620483, 0.3371489346027374, 0.02860257774591446]","[0.4354483485221863, 0.3363598585128784, 0.027845459058880806]","[0.4453311860561371, 0.42571836709976196, -0.0209281537681818]","[0.4868960678577423, 0.42136049270629883, -0.04569682106375694]","[0.5171911716461182, 0.42130234837532043, -0.04640554264187813]","[0.5625481009483337, 0.4257786273956299, -0.023923257365822792]","[0.5179648399353027, 0.4239485263824463, -0.04768180474638939]","[0.48570284247398376, 0.4239543378353119, -0.0468367263674736]","[0.5024152398109436, 0.2605900168418884, 0.039925459772348404]","[0.5035189390182495, 0.4884563386440277, -0.04219009727239609]"
"[0.5505656599998474, 0.3315049707889557, 0.03159742429852486]","[0.5771209597587585, 0.3241277039051056, 0.025142580270767212]","[0.5902024507522583, 0.32374802231788635, 0.025314735248684883]","[0.6038039326667786, 0.3252701461315155, 0.028183313086628914]","[0.6222429275512695, 0.3314434289932251, 0.04299512878060341]","[0.601203441619873, 0.3352833092212677, 0.027526764199137688]","[0.5875884890556335, 0.33564507961273193, 0.02384769730269909]","[0.5744646191596985, 0.3349640369415283, 0.023865463212132454]","[0.4583033621311188, 0.33221861720085144, 0.0345151387155056]","[0.4322018325328827, 0.3251180648803711, 0.029161706566810608]","[0.4193453788757324, 0.3249046802520752, 0.03010847046971321]","[0.40627050399780273, 0.3266902565956116, 0.03356899693608284]","[0.38937950134277344, 0.33309078216552734, 0.04933596029877663]","[0.40910857915878296, 0.3366221785545349, 0.03302650526165962]","[0.4222180247306824, 0.3368903696537018, 0.028817882761359215]","[0.4349898397922516, 0.33607983589172363, 0.02802850492298603]","[0.44529449939727783, 0.42545777559280396, -0.020772485062479973]","[0.48689815402030945, 0.42112064361572266, -0.04551507532596588]","[0.5170934200286865, 0.4210227131843567, -0.046294234693050385]","[0.5626171827316284, 0.4253716766834259, -0.024056676775217056]","[0.5178762078285217, 0.4233091473579407, -0.04760534316301346]","[0.4857383668422699, 0.42335212230682373, -0.04666946083307266]","[0.501885712146759, 0.2601873278617859, 0.039437659084796906]","[0.5035830140113831, 0.4878108501434326, -0.04196074977517128]"
"[0.5511787533760071, 0.33120599389076233, 0.03200928866863251]","[0.5776540040969849, 0.32362622022628784, 0.025541892275214195]","[0.5907574892044067, 0.3231966495513916, 0.025677809491753578]","[0.6044260859489441, 0.3247106969356537, 0.02846655808389187]","[0.622924268245697, 0.3309713304042816, 0.04311942681670189]","[0.6017158031463623, 0.3348143994808197, 0.027730828151106834]","[0.5881001353263855, 0.3351801335811615, 0.02409256063401699]","[0.5750122666358948, 0.3345397412776947, 0.024138905107975006]","[0.4584117531776428, 0.33205708861351013, 0.03530328720808029]","[0.43236154317855835, 0.32486164569854736, 0.030095750465989113]","[0.41950976848602295, 0.3246428072452545, 0.03106091544032097]","[0.4064270853996277, 0.3264523148536682, 0.03453007712960243]","[0.38963767886161804, 0.33295372128486633, 0.05030730366706848]","[0.4094594717025757, 0.3364254832267761, 0.03388267382979393]","[0.4225494861602783, 0.3366563320159912, 0.02962886542081833]","[0.43525710701942444, 0.33584243059158325, 0.028800707310438156]","[0.44574403762817383, 0.42509061098098755, -0.021009040996432304]","[0.4872959852218628, 0.42094945907592773, -0.04573724791407585]","[0.517606794834137, 0.420845091342926, -0.04661703109741211]","[0.5633366703987122, 0.4249921441078186, -0.024661928415298462]","[0.5182845592498779, 0.4226599633693695, -0.048334553837776184]","[0.4862333834171295, 0.4227186441421509, -0.04726824164390564]","[0.5017918348312378, 0.26003363728523254, 0.04037640988826752]","[0.5047482252120972, 0.48771339654922485, -0.04334332421422005]"
