left_eye_263,left_eye_387,left_eye_385,left_eye_362,left_eye_380,left_eye_373,right_eye_133,right_eye_158,right_eye_160,right_eye_33,right_eye_144,right_eye_153,right_eye_144,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6904129385948181, 0.25799381732940674, 0.08613624423742294]","[0.6780843734741211, 0.2504647672176361, 0.07183460891246796]","[0.6594142913818359, 0.24826061725616455, 0.06391872465610504]","[0.6390637755393982, 0.2525080144405365, 0.0611746646463871]","[0.6585144400596619, 0.25740665197372437, 0.05857260152697563]","[0.6782190799713135, 0.2592266798019409, 0.067340187728405]","[0.5613403916358948, 0.24707123637199402, 0.03697125241160393]","[0.5417319536209106, 0.23983410000801086, 0.029575474560260773]","[0.5203298330307007, 0.23990237712860107, 0.026307422667741776]","[0.49935489892959595, 0.24574463069438934, 0.03300142288208008]","[0.517990231513977, 0.2487996518611908, 0.022790703922510147]","[0.5408191084861755, 0.24933749437332153, 0.024967135861516]","[0.517990231513977, 0.2487996518611908, 0.022790703922510147]","[0.553706705570221, 0.32291463017463684, -0.05885152891278267]","[0.5980465412139893, 0.31384262442588806, -0.0648193210363388]","[0.6219812631607056, 0.31505024433135986, -0.05686483532190323]","[0.647116482257843, 0.3271547257900238, -0.030787959694862366]","[0.6219459772109985, 0.31817713379859924, -0.06028180569410324]","[0.597162663936615, 0.3168383538722992, -0.06864931434392929]","[0.6068575382232666, 0.18480807542800903, 0.09007640928030014]","[0.6001207828521729, 0.39003345370292664, -0.08913283795118332]"
"[0.6898664832115173, 0.26014623045921326, 0.08718661963939667]","[0.6767866611480713, 0.25266069173812866, 0.0731372982263565]","[0.6577768921852112, 0.2505548298358917, 0.06551440805196762]","[0.6374114155769348, 0.2546798884868622, 0.06293895840644836]","[0.6572635173797607, 0.25957557559013367, 0.05980378016829491]","[0.6773733496665955, 0.2613696753978729, 0.0682922974228859]","[0.5580640435218811, 0.24955691397190094, 0.0401282012462616]","[0.5383065938949585, 0.24265903234481812, 0.03319209814071655]","[0.5169351100921631, 0.24283640086650848, 0.030277647078037262]","[0.49582552909851074, 0.24870020151138306, 0.037201520055532455]","[0.51435387134552, 0.25156211853027344, 0.02634238824248314]","[0.5373120307922363, 0.2519732415676117, 0.028160205110907555]","[0.51435387134552, 0.25156211853027344, 0.02634238824248314]","[0.5509735941886902, 0.3249909281730652, -0.06096841022372246]","[0.5952750444412231, 0.3151143193244934, -0.06737168878316879]","[0.6194069385528564, 0.3162488043308258, -0.059902261942625046]","[0.6451818943023682, 0.3290467858314514, -0.03458241745829582]","[0.6194165945053101, 0.3195209503173828, -0.0634947270154953]","[0.5943843722343445, 0.31826549768447876, -0.0712963342666626]","[0.6037277579307556, 0.18649522960186005, 0.09643420577049255]","[0.5976918339729309, 0.3919243812561035, -0.09487302601337433]"
"[0.6882165670394897, 0.2603517770767212, 0.08727148920297623]","[0.6753286719322205, 0.2527986764907837, 0.07316458225250244]","[0.6562827825546265, 0.2507040500640869, 0.06548435240983963]","[0.6357774138450623, 0.25512877106666565, 0.06285595148801804]","[0.6557098031044006, 0.2600077688694, 0.059795770794153214]","[0.6757827401161194, 0.26171138882637024, 0.06837951391935349]","[0.5569071769714355, 0.25032591819763184, 0.039623506367206573]","[0.5370894074440002, 0.24322481453418732, 0.032634638249874115]","[0.5156985521316528, 0.24348220229148865, 0.029577570036053658]","[0.49481725692749023, 0.24953119456768036, 0.0363655611872673]","[0.5132757425308228, 0.25247201323509216, 0.025659939274191856]","[0.5361670851707458, 0.25284260511398315, 0.027584243565797806]","[0.5132757425308228, 0.25247201323509216, 0.025659939274191856]","[0.550972580909729, 0.3262709677219391, -0.06090982258319855]","[0.595004677772522, 0.3164313733577728, -0.06673163175582886]","[0.6188064813613892, 0.3174591660499573, -0.059225670993328094]","[0.6448397636413574, 0.3298870623111725, -0.03433291241526604]","[0.6189340353012085, 0.3201705515384674, -0.06298486888408661]","[0.5941848754882812, 0.31901267170906067, -0.0708245262503624]","[0.6019303798675537, 0.18707627058029175, 0.09560991823673248]","[0.5973790884017944, 0.39188945293426514, -0.0942804217338562]"
"[0.6879408359527588, 0.26087209582328796, 0.08797188103199005]","[0.6749152541160583, 0.2534300684928894, 0.07394562661647797]","[0.6559323668479919, 0.25135961174964905, 0.06634689122438431]","[0.6354466080665588, 0.2555793225765228, 0.0636301189661026]","[0.6553420424461365, 0.26038801670074463, 0.06052450090646744]","[0.6753970384597778, 0.26211488246917725, 0.0690525621175766]","[0.5563409924507141, 0.25077128410339355, 0.040381692349910736]","[0.5366224646568298, 0.24381226301193237, 0.033481668680906296]","[0.5152897834777832, 0.2440388798713684, 0.030394336208701134]","[0.4943760931491852, 0.25004538893699646, 0.03710068389773369]","[0.5128239393234253, 0.2528817057609558, 0.026371300220489502]","[0.5357007384300232, 0.25323837995529175, 0.028316373005509377]","[0.5128239393234253, 0.2528817057609558, 0.026371300220489502]","[0.5507787466049194, 0.3267262279987335, -0.0617031529545784]","[0.5949674844741821, 0.316500723361969, -0.06747602671384811]","[0.6189678311347961, 0.31747838854789734, -0.059941455721855164]","[0.645124077796936, 0.33005067706108093, -0.03501318022608757]","[0.6190657615661621, 0.3204738199710846, -0.06366465985774994]","[0.5940917134284973, 0.3193625509738922, -0.07159251719713211]","[0.6010696291923523, 0.18805085122585297, 0.09785078465938568]","[0.597976565361023, 0.3925270438194275, -0.09623721241950989]"
"[0.6877304911613464, 0.2605360746383667, 0.08692500740289688]","[0.6743600964546204, 0.2531949281692505, 0.07286789268255234]","[0.6552869081497192, 0.25115448236465454, 0.06533946841955185]","[0.6347600817680359, 0.2552630603313446, 0.0628562793135643]","[0.6548200249671936, 0.2600798010826111, 0.05967339500784874]","[0.6750258207321167, 0.26178669929504395, 0.0680978074669838]","[0.5555546879768372, 0.2507091462612152, 0.04011014848947525]","[0.5357334613800049, 0.24402408301830292, 0.033213868737220764]","[0.5145585536956787, 0.24434073269367218, 0.030309827998280525]","[0.4937862753868103, 0.25028765201568604, 0.03717232123017311]","[0.512035608291626, 0.25301021337509155, 0.026350243017077446]","[0.5348334908485413, 0.2532971203327179, 0.028179684653878212]","[0.512035608291626, 0.25301021337509155, 0.026350243017077446]","[0.5506138801574707, 0.32691434025764465, -0.060869451612234116]","[0.5941663384437561, 0.31669753789901733, -0.06688858568668365]","[0.617978036403656, 0.3175933361053467, -0.05958689749240875]","[0.6445910334587097, 0.3300377130508423, -0.03507428243756294]","[0.6182230710983276, 0.32052144408226013, -0.06334254890680313]","[0.5933418869972229, 0.3194763660430908, -0.07098489254713058]","[0.5998297929763794, 0.1875486671924591, 0.09670735150575638]","[0.5972667932510376, 0.3925403654575348, -0.09515563398599625]"
"[0.687221109867096, 0.26073578000068665, 0.08677448332309723]","[0.6739873290061951, 0.2534071207046509, 0.07286069542169571]","[0.6550546884536743, 0.25136810541152954, 0.0654604360461235]","[0.6345975399017334, 0.25555336475372314, 0.06296851485967636]","[0.6546630263328552, 0.2603694200515747, 0.0597267784178257]","[0.674744725227356, 0.26202335953712463, 0.06805181503295898]","[0.5561333298683167, 0.2511086165904999, 0.04053281247615814]","[0.5364193320274353, 0.24435018002986908, 0.033777348697185516]","[0.5153689980506897, 0.24466834962368011, 0.03088316321372986]","[0.494741290807724, 0.25065773725509644, 0.03765745833516121]","[0.5128078460693359, 0.25341010093688965, 0.026840021833777428]","[0.5354595184326172, 0.25371211767196655, 0.028635235503315926]","[0.5128078460693359, 0.25341010093688965, 0.026840021833777428]","[0.5513092875480652, 0.3271895945072174, -0.06108406186103821]","[0.5946700572967529, 0.3168196976184845, -0.06695079803466797]","[0.6182860732078552, 0.31771010160446167, -0.05973656103014946]","[0.6447694301605225, 0.3302445411682129, -0.03557352349162102]","[0.6185512542724609, 0.3206058442592621, -0.06348675489425659]","[0.5938605070114136, 0.3195648193359375, -0.0710349828004837]","[0.5999245047569275, 0.1881008744239807, 0.09756441414356232]","[0.5977903604507446, 0.392300009727478, -0.09592442214488983]"
"[0.6893619894981384, 0.2663668394088745, 0.08750651776790619]","[0.6741191148757935, 0.26088523864746094, 0.07350289821624756]","[0.6561561822891235, 0.25889864563941956, 0.0661124736070633]","[0.6372026801109314, 0.2598913013935089, 0.0640295147895813]","[0.6564437747001648, 0.26471802592277527, 0.060604363679885864]","[0.6764729619026184, 0.2666811943054199, 0.06877035647630692]","[0.5551413893699646, 0.2555988132953644, 0.04256773367524147]","[0.5349597334861755, 0.2523752748966217, 0.03563813120126724]","[0.5147890448570251, 0.25293076038360596, 0.03331812843680382]","[0.493216872215271, 0.257104754447937, 0.04059914872050285]","[0.512039303779602, 0.2588541507720947, 0.029302868992090225]","[0.5349948406219482, 0.25851982831954956, 0.030850864946842194]","[0.512039303779602, 0.2588541507720947, 0.029302868992090225]","[0.5516564249992371, 0.3284548819065094, -0.06346743553876877]","[0.5958876013755798, 0.31729161739349365, -0.06937394291162491]","[0.6207072138786316, 0.31815794110298157, -0.0623026043176651]","[0.6471885442733765, 0.33128979802131653, -0.03845116123557091]","[0.6210125088691711, 0.3214357793331146, -0.06639081239700317]","[0.5952037572860718, 0.3204664885997772, -0.07384313642978668]","[0.6005970239639282, 0.19245439767837524, 0.10478803515434265]","[0.6006349921226501, 0.393812358379364, -0.10121794044971466]"
"[0.6881424188613892, 0.2644425928592682, 0.08829101175069809]","[0.6733816862106323, 0.2592717111110687, 0.07392125576734543]","[0.6556164026260376, 0.25723010301589966, 0.06612653285264969]","[0.636843204498291, 0.2578377425670624, 0.06390450894832611]","[0.6558478474617004, 0.2623779773712158, 0.060933683067560196]","[0.675508439540863, 0.26431742310523987, 0.06953857839107513]","[0.555576503276825, 0.25389745831489563, 0.040477871894836426]","[0.5355063080787659, 0.2511619031429291, 0.03287921100854874]","[0.5154745578765869, 0.25186458230018616, 0.02994200773537159]","[0.4940970242023468, 0.25585103034973145, 0.03695390745997429]","[0.5132187008857727, 0.25706568360328674, 0.026409080252051353]","[0.5358778834342957, 0.25661784410476685, 0.028462225571274757]","[0.5132187008857727, 0.25706568360328674, 0.026409080252051353]","[0.5516022443771362, 0.3289656639099121, -0.061849646270275116]","[0.5971254110336304, 0.31829363107681274, -0.06796002388000488]","[0.6222944855690002, 0.31911271810531616, -0.06022820994257927]","[0.6496610641479492, 0.3316429853439331, -0.034689631313085556]","[0.6227332353591919, 0.32215383648872375, -0.06422974914312363]","[0.596274197101593, 0.32121315598487854, -0.07238016277551651]","[0.5998351573944092, 0.19208937883377075, 0.10088010132312775]","[0.6023584008216858, 0.3936564326286316, -0.09795137494802475]"
"[0.6900023818016052, 0.26336807012557983, 0.08708049356937408]","[0.6754456162452698, 0.25733429193496704, 0.0730966255068779]","[0.6569900512695312, 0.2551843822002411, 0.06582587212324142]","[0.6372508406639099, 0.25708526372909546, 0.06380698084831238]","[0.6568413376808167, 0.2618038058280945, 0.060362063348293304]","[0.676957368850708, 0.26371216773986816, 0.06852174550294876]","[0.5569673776626587, 0.25302547216415405, 0.04217936471104622]","[0.5369540452957153, 0.2489280253648758, 0.03522811457514763]","[0.5165800452232361, 0.24959371984004974, 0.03263626620173454]","[0.49559611082077026, 0.25436297059059143, 0.03976304829120636]","[0.5141181945800781, 0.2560270428657532, 0.028778646141290665]","[0.5367720723152161, 0.2557615339756012, 0.030383585020899773]","[0.5141181945800781, 0.2560270428657532, 0.028778646141290665]","[0.552130937576294, 0.32896414399147034, -0.062018778175115585]","[0.5961514711380005, 0.31780683994293213, -0.06848006695508957]","[0.6204156279563904, 0.3186284303665161, -0.061470869928598404]","[0.6478236317634583, 0.33169832825660706, -0.03724370896816254]","[0.6208119988441467, 0.3219924867153168, -0.0653383731842041]","[0.5950356721878052, 0.3210228979587555, -0.07273537665605545]","[0.6014096140861511, 0.19160613417625427, 0.10203836858272552]","[0.5999638438224792, 0.3936116099357605, -0.09878475964069366]"
"[0.6892271637916565, 0.2623787224292755, 0.08747249841690063]","[0.6755303144454956, 0.2554919123649597, 0.0733097642660141]","[0.6566315293312073, 0.2534414529800415, 0.06579304486513138]","[0.63624507188797, 0.25688937306404114, 0.0633663758635521]","[0.6563625335693359, 0.261725515127182, 0.06021947041153908]","[0.6766640543937683, 0.26341331005096436, 0.06864890456199646]","[0.5576077103614807, 0.2529140114784241, 0.040626272559165955]","[0.5373066067695618, 0.24728044867515564, 0.03354986757040024]","[0.5164825916290283, 0.24790531396865845, 0.030665278434753418]","[0.495766282081604, 0.25349554419517517, 0.03762862831354141]","[0.5140292048454285, 0.255704790353775, 0.026856008917093277]","[0.5368990302085876, 0.2557123899459839, 0.028681067749857903]","[0.5140292048454285, 0.255704790353775, 0.026856008917093277]","[0.5503646731376648, 0.32920554280281067, -0.060781560838222504]","[0.5957993268966675, 0.31858953833580017, -0.06739729642868042]","[0.6204583644866943, 0.3194774091243744, -0.05994492024183273]","[0.6483907103538513, 0.3322139084339142, -0.03461871296167374]","[0.6205588579177856, 0.3225119709968567, -0.06375689059495926]","[0.5945557951927185, 0.3215079605579376, -0.07157587260007858]","[0.6006925702095032, 0.19044232368469238, 0.09839589148759842]","[0.5996729135513306, 0.39410316944122314, -0.09699653834104538]"
"[0.6896675229072571, 0.26213788986206055, 0.08655427396297455]","[0.6759000420570374, 0.2550276517868042, 0.07251713424921036]","[0.6567466855049133, 0.25305622816085815, 0.06520070880651474]","[0.6361861228942871, 0.2569764256477356, 0.06293152272701263]","[0.6565074324607849, 0.26185789704322815, 0.059544458985328674]","[0.6769549250602722, 0.26346665620803833, 0.06778828054666519]","[0.5570955276489258, 0.253095805644989, 0.04104854539036751]","[0.5369166731834412, 0.24700669944286346, 0.03427201136946678]","[0.5159419775009155, 0.2476048767566681, 0.031614039093256]","[0.4953559637069702, 0.2535048723220825, 0.03867578133940697]","[0.5133951306343079, 0.2559685707092285, 0.027626194059848785]","[0.5362467765808105, 0.25602465867996216, 0.029241016134619713]","[0.5133951306343079, 0.2559685707092285, 0.027626194059848785]","[0.5519461631774902, 0.32958561182022095, -0.06082036346197128]","[0.5957466959953308, 0.31875061988830566, -0.06733396649360657]","[0.6198073625564575, 0.3195113241672516, -0.06030166149139404]","[0.6473639607429504, 0.3321479260921478, -0.03601488471031189]","[0.6200758218765259, 0.32259660959243774, -0.06393352895975113]","[0.5947805047035217, 0.3216977119445801, -0.0712856575846672]","[0.6000914573669434, 0.19001491367816925, 0.0982135608792305]","[0.5998575687408447, 0.39439746737480164, -0.09647275507450104]"
"[0.6913580298423767, 0.2636374235153198, 0.08555273711681366]","[0.6778488159179688, 0.2562446892261505, 0.07157275825738907]","[0.6584970355033875, 0.2543044686317444, 0.06431078910827637]","[0.6377102136611938, 0.25890177488327026, 0.062058717012405396]","[0.6580017805099487, 0.263780415058136, 0.05863761529326439]","[0.6785606741905212, 0.26532161235809326, 0.06678944081068039]","[0.558258593082428, 0.25477415323257446, 0.04069814831018448]","[0.5380398631095886, 0.2477901130914688, 0.03408605977892876]","[0.5166141390800476, 0.24816027283668518, 0.03157735615968704]","[0.495948851108551, 0.2543189227581024, 0.03878765553236008]","[0.5141711831092834, 0.2573477327823639, 0.027540897950530052]","[0.5372343063354492, 0.257600337266922, 0.02903829514980316]","[0.5141711831092834, 0.2573477327823639, 0.027540897950530052]","[0.5517064929008484, 0.33108311891555786, -0.05989688262343407]","[0.5957679152488708, 0.3206040561199188, -0.06693897396326065]","[0.6202598214149475, 0.32146674394607544, -0.05999328941106796]","[0.6476595401763916, 0.33397966623306274, -0.03536032885313034]","[0.6202085614204407, 0.32469436526298523, -0.06347163021564484]","[0.5947170257568359, 0.32370588183403015, -0.07077290117740631]","[0.6029273271560669, 0.19050800800323486, 0.09646320343017578]","[0.5993347764015198, 0.39586466550827026, -0.09509210288524628]"
