left_eye_362,left_eye_385,left_eye_386,left_eye_387,left_eye_263,left_eye_373,left_eye_374,left_eye_380,right_eye_133,right_eye_158,right_eye_159,right_eye_160,right_eye_33,right_eye_144,right_eye_145,right_eye_153,mouth_78,mouth_82,mouth_312,mouth_308,mouth_317,mouth_87,head_10,head_152
"[0.6658477187156677, 0.49178069829940796, 0.04123678803443909]","[0.6918943524360657, 0.48696818947792053, 0.037456341087818146]","[0.7045606374740601, 0.48697710037231445, 0.039967287331819534]","[0.717585563659668, 0.4885024428367615, 0.04543713107705116]","[0.7361940145492554, 0.494075745344162, 0.06471207737922668]","[0.7174304723739624, 0.49695447087287903, 0.04532873257994652]","[0.70392245054245, 0.49718713760375977, 0.03952498733997345]","[0.690544843673706, 0.4962548613548279, 0.037207942456007004]","[0.5718186497688293, 0.48954007029533386, 0.02596256323158741]","[0.5444393754005432, 0.48366275429725647, 0.01558766607195139]","[0.5317246913909912, 0.4833637773990631, 0.014527611434459686]","[0.517833411693573, 0.4845424294471741, 0.01626170054078102]","[0.4953663945198059, 0.4893186390399933, 0.03052246756851673]","[0.5180025100708008, 0.49288755655288696, 0.01688879169523716]","[0.5325191617012024, 0.49357566237449646, 0.014384672977030277]","[0.546309232711792, 0.4929802417755127, 0.01571953296661377]","[0.5469174385070801, 0.5846260190010071, -0.027322471141815186]","[0.6044832468032837, 0.5809462070465088, -0.05081333592534065]","[0.640943169593811, 0.5814887285232544, -0.04522606357932091]","[0.6855096220970154, 0.5863183736801147, -0.008573968894779682]","[0.6409702301025391, 0.5832772254943848, -0.047628503292798996]","[0.6043569445610046, 0.58283531665802, -0.0537213571369648]","[0.6240509152412415, 0.4081709682941437, 0.035609785467386246]","[0.6165445446968079, 0.6597582101821899, -0.04538948833942413]"
"[0.6659013628959656, 0.49175918102264404, 0.04129118099808693]","[0.692065417766571, 0.4868353307247162, 0.03752389922738075]","[0.704767107963562, 0.4868388772010803, 0.04004614055156708]","[0.7177969217300415, 0.48838192224502563, 0.045544229447841644]","[0.7363539934158325, 0.49401646852493286, 0.06486707180738449]","[0.7176374197006226, 0.496936559677124, 0.04540913179516792]","[0.7041385173797607, 0.49719128012657166, 0.03959508612751961]","[0.6907274127006531, 0.49626752734184265, 0.03727894276380539]","[0.5719459056854248, 0.48955488204956055, 0.025920070707798004]","[0.5445072650909424, 0.483584463596344, 0.015524168498814106]","[0.5317591428756714, 0.4832824468612671, 0.01445204671472311]","[0.5178402066230774, 0.4844833314418793, 0.016190823167562485]","[0.49533915519714355, 0.48933765292167664, 0.03047189489006996]","[0.5179871916770935, 0.4929267466068268, 0.01678742840886116]","[0.5325267314910889, 0.4936215877532959, 0.014287089928984642]","[0.5463570356369019, 0.4930303394794464, 0.015634113922715187]","[0.5472680330276489, 0.5846096277236938, -0.027497554197907448]","[0.6048365235328674, 0.5808576345443726, -0.05090906843543053]","[0.6412368416786194, 0.5813916921615601, -0.04530808702111244]","[0.6855860948562622, 0.5862393379211426, -0.008667586371302605]","[0.6412163972854614, 0.5832651257514954, -0.047639913856983185]","[0.604630708694458, 0.5828332901000977, -0.05375085398554802]","[0.6242115497589111, 0.40811294317245483, 0.03573828563094139]","[0.6166540384292603, 0.6594846248626709, -0.04535683989524841]"
"[0.6656520962715149, 0.4916451871395111, 0.04104693979024887]","[0.6918013691902161, 0.48676860332489014, 0.03725425899028778]","[0.7044908404350281, 0.4867803156375885, 0.03978221118450165]","[0.7174950242042542, 0.48832523822784424, 0.04527357593178749]","[0.7359930276870728, 0.4939156174659729, 0.06459944695234299]","[0.7172899842262268, 0.496825635433197, 0.045197516679763794]","[0.7038066983222961, 0.4970815181732178, 0.03938428312540054]","[0.6904167532920837, 0.4961564838886261, 0.03705775737762451]","[0.571826159954071, 0.48942112922668457, 0.02565445564687252]","[0.5444020628929138, 0.48351815342903137, 0.01521638035774231]","[0.5316839218139648, 0.4832322895526886, 0.014138517901301384]","[0.517798900604248, 0.4844275712966919, 0.01586492918431759]","[0.4953858256340027, 0.48922404646873474, 0.030129406601190567]","[0.5180037021636963, 0.49279657006263733, 0.01651241071522236]","[0.5325189232826233, 0.4934881329536438, 0.014028376899659634]","[0.5463230013847351, 0.4928940534591675, 0.015377759002149105]","[0.547337532043457, 0.5845136046409607, -0.02728823944926262]","[0.6047706604003906, 0.5808789730072021, -0.050532255321741104]","[0.6410163640975952, 0.5814236998558044, -0.04492665082216263]","[0.685296893119812, 0.586190402507782, -0.008462062105536461]","[0.6410198211669922, 0.5831795334815979, -0.04727859050035477]","[0.6045741438865662, 0.5827382206916809, -0.05338086187839508]","[0.6240050792694092, 0.4081993103027344, 0.035086482763290405]","[0.6164745688438416, 0.659358024597168, -0.04471943527460098]"
"[0.6660107374191284, 0.4914552569389343, 0.0409238301217556]","[0.6921542286872864, 0.4866730570793152, 0.037113673985004425]","[0.7048421502113342, 0.4866940379142761, 0.03967484086751938]","[0.7178469300270081, 0.4882313013076782, 0.0452197827398777]","[0.7363359928131104, 0.4937587380409241, 0.06464774161577225]","[0.7176120281219482, 0.4966083765029907, 0.045215826481580734]","[0.7041345834732056, 0.49685439467430115, 0.03937224671244621]","[0.6907550096511841, 0.4959270656108856, 0.03700773045420647]","[0.5720314383506775, 0.4892803430557251, 0.02525271289050579]","[0.5445423722267151, 0.4834740161895752, 0.014680538326501846]","[0.5318092107772827, 0.48320111632347107, 0.013570122420787811]","[0.5179155468940735, 0.4844026565551758, 0.015283714048564434]","[0.49545255303382874, 0.4891470670700073, 0.02958783693611622]","[0.5181811451911926, 0.49265336990356445, 0.016028376296162605]","[0.5327330827713013, 0.493332177400589, 0.013563623651862144]","[0.5465513467788696, 0.4927300214767456, 0.014923219569027424]","[0.5477044582366943, 0.5844818949699402, -0.027212105691432953]","[0.6051097512245178, 0.58089679479599, -0.050350748002529144]","[0.6412374377250671, 0.581447958946228, -0.04466564208269119]","[0.6853125691413879, 0.5861966013908386, -0.008066813461482525]","[0.6412595510482788, 0.5831903219223022, -0.04690602421760559]","[0.6048896908760071, 0.5827402472496033, -0.05308520793914795]","[0.6242925524711609, 0.4081769287586212, 0.034258097410202026]","[0.6166649460792542, 0.6595439910888672, -0.043792806565761566]"
"[0.6663442850112915, 0.49153462052345276, 0.04105187579989433]","[0.6925022006034851, 0.48675230145454407, 0.03725387528538704]","[0.7051838636398315, 0.4867701530456543, 0.03980809822678566]","[0.7181880474090576, 0.4883037507534027, 0.04535609483718872]","[0.7367153167724609, 0.4938308000564575, 0.0647878646850586]","[0.7179688811302185, 0.49667152762413025, 0.04532299563288689]","[0.704477846622467, 0.49691861867904663, 0.039481475949287415]","[0.6910969018936157, 0.4959923326969147, 0.03712077811360359]","[0.5722193717956543, 0.4894104599952698, 0.02539101056754589]","[0.54466712474823, 0.48362523317337036, 0.014821451157331467]","[0.5319234132766724, 0.4833632707595825, 0.013705600053071976]","[0.5180281400680542, 0.48457425832748413, 0.01542999129742384]","[0.4955734312534332, 0.48934605717658997, 0.029741965234279633]","[0.5183236598968506, 0.4928287863731384, 0.016154592856764793]","[0.5328918099403381, 0.493495911359787, 0.01368403248488903]","[0.5467234253883362, 0.4928828775882721, 0.015051922760903835]","[0.5480483770370483, 0.5846084356307983, -0.02735450305044651]","[0.6054795980453491, 0.5810588598251343, -0.050458576530218124]","[0.6416659355163574, 0.5815958380699158, -0.04476242884993553]","[0.6858563423156738, 0.5862707495689392, -0.008222082629799843]","[0.6416890025138855, 0.5831950306892395, -0.047091566026210785]","[0.6052972674369812, 0.582764208316803, -0.053282659500837326]","[0.624308705329895, 0.4081624150276184, 0.034660931676626205]","[0.6173494458198547, 0.6598635911941528, -0.044238608330488205]"
"[0.665823221206665, 0.491703599691391, 0.040873248130083084]","[0.6919400691986084, 0.4868302643299103, 0.03715481236577034]","[0.7046023011207581, 0.4868451952934265, 0.03975171223282814]","[0.7175598740577698, 0.4883934259414673, 0.04532462731003761]","[0.7359384894371033, 0.4939734935760498, 0.06479083001613617]","[0.7173141241073608, 0.49683111906051636, 0.04532168433070183]","[0.7038698196411133, 0.4970861077308655, 0.039455119520425797]","[0.69051593542099, 0.49616673588752747, 0.037053994834423065]","[0.5721569657325745, 0.48950040340423584, 0.024875791743397713]","[0.5446320176124573, 0.48361045122146606, 0.014234119094908237]","[0.531893789768219, 0.48333409428596497, 0.01307195145636797]","[0.517989456653595, 0.4845477342605591, 0.014755298383533955]","[0.4955531358718872, 0.48935413360595703, 0.028987856581807137]","[0.5183283090591431, 0.49286317825317383, 0.015523731708526611]","[0.5328958034515381, 0.49353575706481934, 0.013100385665893555]","[0.546705424785614, 0.49293532967567444, 0.014506048522889614]","[0.5477287173271179, 0.5843732357025146, -0.026990264654159546]","[0.6054691076278687, 0.581025242805481, -0.0500064454972744]","[0.6417956352233887, 0.5815756916999817, -0.044174790382385254]","[0.6859657764434814, 0.58608078956604, -0.007443172857165337]","[0.6417481303215027, 0.5829808712005615, -0.04665158689022064]","[0.6053363084793091, 0.5825420022010803, -0.05300157144665718]","[0.6240918636322021, 0.40818026661872864, 0.03377373144030571]","[0.6173591613769531, 0.6596232056617737, -0.043789323419332504]"
"[0.6660560965538025, 0.49149179458618164, 0.040712177753448486]","[0.6921122074127197, 0.486629843711853, 0.03697207570075989]","[0.70476895570755, 0.4866345524787903, 0.03955357149243355]","[0.717726469039917, 0.4881609082221985, 0.04512544721364975]","[0.7360931634902954, 0.4936940371990204, 0.0645805224776268]","[0.7174559831619263, 0.49654462933540344, 0.04513079673051834]","[0.7040458917617798, 0.4968075156211853, 0.039277926087379456]","[0.6907302141189575, 0.4959050118923187, 0.036895185708999634]","[0.5724360942840576, 0.48939841985702515, 0.024744579568505287]","[0.5449857711791992, 0.4835206866264343, 0.014115199446678162]","[0.5322728753089905, 0.48324400186538696, 0.012962784618139267]","[0.5184182524681091, 0.48446035385131836, 0.014651276171207428]","[0.4960711896419525, 0.48926204442977905, 0.02889578603208065]","[0.51874178647995, 0.4927486181259155, 0.015427451580762863]","[0.5332493782043457, 0.49343010783195496, 0.012999802827835083]","[0.5470283031463623, 0.49283790588378906, 0.014398745261132717]","[0.5482943058013916, 0.5843538045883179, -0.026891717687249184]","[0.6056299209594727, 0.5808600783348083, -0.049997780472040176]","[0.6418108940124512, 0.581380307674408, -0.04420045390725136]","[0.6857236623764038, 0.5859386324882507, -0.007434321567416191]","[0.6417984962463379, 0.5830373167991638, -0.046351026743650436]","[0.6054759621620178, 0.5826249122619629, -0.05265365168452263]","[0.6242380738258362, 0.408150315284729, 0.033585213124752045]","[0.6174693703651428, 0.6594347953796387, -0.04324381798505783]"
"[0.66593337059021, 0.49157825112342834, 0.04078235849738121]","[0.6920761466026306, 0.4865344762802124, 0.03707439452409744]","[0.7047850489616394, 0.4865231215953827, 0.03965179994702339]","[0.7177665829658508, 0.4880736470222473, 0.04521284997463226]","[0.7360845804214478, 0.49372604489326477, 0.06463079899549484]","[0.7174537777900696, 0.49667081236839294, 0.04518193379044533]","[0.7040272951126099, 0.49694544076919556, 0.03933260589838028]","[0.6906718611717224, 0.49603766202926636, 0.03695311397314072]","[0.5724136233329773, 0.48945823311805725, 0.02486950159072876]","[0.5449188351631165, 0.4833979606628418, 0.014293004758656025]","[0.5321686863899231, 0.4831019341945648, 0.01314149796962738]","[0.5182852745056152, 0.4843277037143707, 0.014825110323727131]","[0.4959404468536377, 0.4892250895500183, 0.029049154371023178]","[0.5186053514480591, 0.49280741810798645, 0.01556500792503357]","[0.5331206917762756, 0.49350398778915405, 0.01313280500471592]","[0.5469269156455994, 0.49291491508483887, 0.014523711055517197]","[0.5478042364120483, 0.5844816565513611, -0.027008507400751114]","[0.6052734851837158, 0.5809619426727295, -0.05015468969941139]","[0.6414052844047546, 0.5815005302429199, -0.044385381042957306]","[0.685337483882904, 0.5861331224441528, -0.007608216255903244]","[0.6413516402244568, 0.5832053422927856, -0.04656727612018585]","[0.60501629114151, 0.5827765464782715, -0.052854012697935104]","[0.6244857907295227, 0.4082656502723694, 0.03376627713441849]","[0.6167469620704651, 0.6595135927200317, -0.04341379180550575]"
"[0.6657471060752869, 0.4914324879646301, 0.040883198380470276]","[0.69185870885849, 0.4864675998687744, 0.03717063367366791]","[0.7045352458953857, 0.4864600598812103, 0.039755016565322876]","[0.7174961566925049, 0.48800134658813477, 0.04532397538423538]","[0.7358391880989075, 0.49360039830207825, 0.06475181132555008]","[0.7172335386276245, 0.4964776635169983, 0.04529256001114845]","[0.7038235664367676, 0.4967495799064636, 0.039442069828510284]","[0.6904841661453247, 0.49584847688674927, 0.037059634923934937]","[0.572216808795929, 0.48938804864883423, 0.024908052757382393]","[0.5447256565093994, 0.4834447503089905, 0.014314834028482437]","[0.5320072174072266, 0.48317280411720276, 0.013155407272279263]","[0.5181561708450317, 0.48440858721733093, 0.014834660105407238]","[0.49583229422569275, 0.48928579688072205, 0.029049290344119072]","[0.5185012817382812, 0.4927714169025421, 0.015571018680930138]","[0.5330095291137695, 0.49344611167907715, 0.013147828169167042]","[0.546794593334198, 0.4928441643714905, 0.014546265825629234]","[0.5480440258979797, 0.584351122379303, -0.027094297111034393]","[0.6054221391677856, 0.580691933631897, -0.050263095647096634]","[0.6415975689888, 0.5812084078788757, -0.04448046162724495]","[0.6854577660560608, 0.5859121680259705, -0.0076388586312532425]","[0.6415174007415771, 0.5830824375152588, -0.04657422751188278]","[0.6051564812660217, 0.5826751589775085, -0.05286064371466637]","[0.6239632964134216, 0.4082126021385193, 0.03403250500559807]","[0.6171277165412903, 0.6595614552497864, -0.04356066510081291]"
"[0.6657477617263794, 0.4915907084941864, 0.04100848734378815]","[0.691962480545044, 0.48644474148750305, 0.037339575588703156]","[0.7046874761581421, 0.48641878366470337, 0.0399063341319561]","[0.7176728844642639, 0.4879746437072754, 0.045474182814359665]","[0.7359676957130432, 0.49368444085121155, 0.06486713141202927]","[0.7174015045166016, 0.49664491415023804, 0.0453648641705513]","[0.7039864659309387, 0.49693605303764343, 0.039518311619758606]","[0.6906059980392456, 0.49604225158691406, 0.037157561630010605]","[0.5723367929458618, 0.4895247519016266, 0.02512620948255062]","[0.5448111295700073, 0.483370840549469, 0.014602146111428738]","[0.5320572257041931, 0.48306626081466675, 0.013457176275551319]","[0.5181736350059509, 0.4843071401119232, 0.015144561417400837]","[0.4958586096763611, 0.4892919659614563, 0.02936025895178318]","[0.5184658765792847, 0.49287334084510803, 0.01580633781850338]","[0.5329786539077759, 0.4935752749443054, 0.013367843814194202]","[0.5468026995658875, 0.49299004673957825, 0.014769583009183407]","[0.5478205680847168, 0.5844206809997559, -0.027214350178837776]","[0.6053262948989868, 0.5807615518569946, -0.05048825591802597]","[0.6416001915931702, 0.5812922120094299, -0.04471517354249954]","[0.6855542659759521, 0.5860272645950317, -0.007811122108250856]","[0.6415133476257324, 0.5832205414772034, -0.04687191918492317]","[0.6050565838813782, 0.58280348777771, -0.053156983107328415]","[0.6241062879562378, 0.4082568883895874, 0.03448282554745674]","[0.6170976758003235, 0.659605860710144, -0.04406219720840454]"
"[0.6655677556991577, 0.49155592918395996, 0.04098748415708542]","[0.6918006539344788, 0.486377090215683, 0.037291862070560455]","[0.7045290470123291, 0.4863470196723938, 0.039827071130275726]","[0.7175272703170776, 0.48790672421455383, 0.04535939171910286]","[0.7358679175376892, 0.4936315715312958, 0.06469649076461792]","[0.7172524929046631, 0.49659982323646545, 0.045237284153699875]","[0.703822672367096, 0.49689576029777527, 0.03941798582673073]","[0.6904371380805969, 0.496004581451416, 0.03708643466234207]","[0.5722714066505432, 0.48950570821762085, 0.025327742099761963]","[0.5447755455970764, 0.48333656787872314, 0.014862645417451859]","[0.5320290327072144, 0.48303306102752686, 0.013742543756961823]","[0.5181483626365662, 0.4842762053012848, 0.015450618229806423]","[0.49583542346954346, 0.4892767667770386, 0.029675517231225967]","[0.5184215307235718, 0.492851585149765, 0.01608867757022381]","[0.5329200625419617, 0.4935525357723236, 0.013636389747262001]","[0.5467352867126465, 0.4929671287536621, 0.015007572248578072]","[0.5472606420516968, 0.5845187306404114, -0.027001697570085526]","[0.6048783659934998, 0.5808367729187012, -0.0505312979221344]","[0.6413581967353821, 0.5813698172569275, -0.044823404401540756]","[0.6855509281158447, 0.5861420035362244, -0.007799934130162001]","[0.6412727236747742, 0.5834376215934753, -0.04701302573084831]","[0.6046363711357117, 0.5830172896385193, -0.05322263017296791]","[0.6240183115005493, 0.4081193804740906, 0.03470025584101677]","[0.6168758869171143, 0.6597095727920532, -0.04436163231730461]"
